,station_name,date,entry_exit,tapcount,DLR,tube,NR,EL,Overground
19607,Westbourne Park,2020-09-30,Exit,71281,False,True,False,False,False
19608,Westferry,2020-04-30,Entry,6447,True,False,False,False,False
19609,Westferry,2020-08-31,Entry,43980,True,False,False,False,False
19610,Westferry,2020-12-31,Entry,40263,True,False,False,False,False
19611,Westferry,2020-02-29,Entry,133675,True,False,False,False,False
19612,Westferry,2020-01-31,Entry,136490,True,False,False,False,False
19613,Westferry,2020-07-31,Entry,32674,True,False,False,False,False
19614,Westferry,2020-06-30,Entry,20138,True,False,False,False,False
19615,Westferry,2020-03-31,Entry,77426,True,False,False,False,False
19616,Westferry,2020-05-31,Entry,9275,True,False,False,False,False
19617,Westferry,2020-11-30,Entry,38529,True,False,False,False,False
19618,Westferry,2020-10-31,Entry,57795,True,False,False,False,False
19619,Westferry,2020-09-30,Entry,54253,True,False,False,False,False
19620,Westferry,2020-04-30,Exit,5343,True,False,False,False,False
19621,Westferry,2020-08-31,Exit,38716,True,False,False,False,False
19622,Westferry,2020-12-31,Exit,46043,True,False,False,False,False
19623,Westferry,2020-02-29,Exit,116228,True,False,False,False,False
19624,Westferry,2020-01-31,Exit,119028,True,False,False,False,False
19625,Westferry,2020-07-31,Exit,28187,True,False,False,False,False
19626,Westferry,2020-06-30,Exit,16908,True,False,False,False,False
19627,Westferry,2020-03-31,Exit,66179,True,False,False,False,False
19628,Westferry,2020-05-31,Exit,7647,True,False,False,False,False
19629,Westferry,2020-11-30,Exit,35078,True,False,False,False,False
19630,Westferry,2020-10-31,Exit,50291,True,False,False,False,False
19631,Westferry,2020-09-30,Exit,47217,True,False,False,False,False
19632,Westminster,2020-04-30,Entry,42938,False,True,False,False,False
19633,Westminster,2020-08-31,Entry,224542,False,True,False,False,False
19634,Westminster,2020-12-31,Entry,176373,False,True,False,False,False
19635,Westminster,2020-02-29,Entry,866501,False,True,False,False,False
19636,Westminster,2020-01-31,Entry,902645,False,True,False,False,False
19637,Westminster,2020-07-31,Entry,169142,False,True,False,False,False
19638,Westminster,2020-06-30,Entry,110946,False,True,False,False,False
19639,Westminster,2020-03-31,Entry,444487,False,True,False,False,False
19640,Westminster,2020-05-31,Entry,57674,False,True,False,False,False
19641,Westminster,2020-11-30,Entry,181444,False,True,False,False,False
19642,Westminster,2020-10-31,Entry,248681,False,True,False,False,False
19643,Westminster,2020-09-30,Entry,253206,False,True,False,False,False
19644,Westminster,2020-04-30,Exit,44094,False,True,False,False,False
19645,Westminster,2020-08-31,Exit,223246,False,True,False,False,False
19646,Westminster,2020-12-31,Exit,175920,False,True,False,False,False
19647,Westminster,2020-02-29,Exit,888711,False,True,False,False,False
19648,Westminster,2020-01-31,Exit,944699,False,True,False,False,False
19649,Westminster,2020-07-31,Exit,167246,False,True,False,False,False
19650,Westminster,2020-06-30,Exit,116851,False,True,False,False,False
19651,Westminster,2020-03-31,Exit,454005,False,True,False,False,False
19652,Westminster,2020-05-31,Exit,58416,False,True,False,False,False
19653,Westminster,2020-11-30,Exit,176288,False,True,False,False,False
19654,Westminster,2020-10-31,Exit,244748,False,True,False,False,False
19655,Westminster,2020-09-30,Exit,251729,False,True,False,False,False
19656,White City,2020-04-30,Entry,23878,False,True,False,False,False
19657,White City,2020-08-31,Entry,124114,False,True,False,False,False
19658,White City,2020-12-31,Entry,127578,False,True,False,False,False
19659,White City,2020-02-29,Entry,395730,False,True,False,False,False
19660,White City,2020-01-31,Entry,404865,False,True,False,False,False
19661,White City,2020-07-31,Entry,100740,False,True,False,False,False
19662,White City,2020-06-30,Entry,60646,False,True,False,False,False
19663,White City,2020-03-31,Entry,222317,False,True,False,False,False
19664,White City,2020-05-31,Entry,27583,False,True,False,False,False
19665,White City,2020-11-30,Entry,116186,False,True,False,False,False
19666,White City,2020-10-31,Entry,168476,False,True,False,False,False
19667,White City,2020-09-30,Entry,153626,False,True,False,False,False
19668,White City,2020-04-30,Exit,23752,False,True,False,False,False
19669,White City,2020-08-31,Exit,122177,False,True,False,False,False
19670,White City,2020-12-31,Exit,128607,False,True,False,False,False
19671,White City,2020-02-29,Exit,383111,False,True,False,False,False
19672,White City,2020-01-31,Exit,396157,False,True,False,False,False
19673,White City,2020-07-31,Exit,97824,False,True,False,False,False
19674,White City,2020-06-30,Exit,59710,False,True,False,False,False
19675,White City,2020-03-31,Exit,214234,False,True,False,False,False
19676,White City,2020-05-31,Exit,27238,False,True,False,False,False
19677,White City,2020-11-30,Exit,111389,False,True,False,False,False
19678,White City,2020-10-31,Exit,163962,False,True,False,False,False
19679,White City,2020-09-30,Exit,150965,False,True,False,False,False
19680,White Hart Lane,2020-04-30,Entry,6563,False,False,False,False,True
19681,White Hart Lane,2020-08-31,Entry,26268,False,False,False,False,True
19682,White Hart Lane,2020-12-31,Entry,33298,False,False,False,False,True
19683,White Hart Lane,2020-02-29,Entry,77688,False,False,False,False,True
19684,White Hart Lane,2020-01-31,Entry,83091,False,False,False,False,True
19685,White Hart Lane,2020-07-31,Entry,22497,False,False,False,False,True
19686,White Hart Lane,2020-06-30,Entry,14869,False,False,False,False,True
19687,White Hart Lane,2020-03-31,Entry,54114,False,False,False,False,True
19688,White Hart Lane,2020-05-31,Entry,7806,False,False,False,False,True
19689,White Hart Lane,2020-11-30,Entry,35150,False,False,False,False,True
19690,White Hart Lane,2020-10-31,Entry,45157,False,False,False,False,True
19691,White Hart Lane,2020-09-30,Entry,42980,False,False,False,False,True
19692,White Hart Lane,2020-04-30,Exit,6120,False,False,False,False,True
19693,White Hart Lane,2020-08-31,Exit,24239,False,False,False,False,True
19694,White Hart Lane,2020-12-31,Exit,32921,False,False,False,False,True
19695,White Hart Lane,2020-02-29,Exit,81329,False,False,False,False,True
19696,White Hart Lane,2020-01-31,Exit,84376,False,False,False,False,True
19697,White Hart Lane,2020-07-31,Exit,20929,False,False,False,False,True
19698,White Hart Lane,2020-06-30,Exit,14356,False,False,False,False,True
19699,White Hart Lane,2020-03-31,Exit,56290,False,False,False,False,True
19700,White Hart Lane,2020-05-31,Exit,7175,False,False,False,False,True
19701,White Hart Lane,2020-11-30,Exit,33824,False,False,False,False,True
19702,White Hart Lane,2020-10-31,Exit,41883,False,False,False,False,True
19703,White Hart Lane,2020-09-30,Exit,40577,False,False,False,False,True
19704,Whitechapel,2020-04-30,Entry,63463,False,True,False,True,True
19705,Whitechapel,2020-08-31,Entry,169559,False,True,False,True,True
19706,Whitechapel,2020-12-31,Entry,202015,False,True,False,True,True
19707,Whitechapel,2020-02-29,Entry,464674,False,True,False,True,True
19708,Whitechapel,2020-01-31,Entry,508409,False,True,False,True,True
19709,Whitechapel,2020-07-31,Entry,166517,False,True,False,True,True
19710,Whitechapel,2020-06-30,Entry,118136,False,True,False,True,True
19711,Whitechapel,2020-03-31,Entry,324381,False,True,False,True,True
19712,Whitechapel,2020-05-31,Entry,73305,False,True,False,True,True
19713,Whitechapel,2020-11-30,Entry,188738,False,True,False,True,True
19714,Whitechapel,2020-10-31,Entry,231367,False,True,False,True,True
19715,Whitechapel,2020-09-30,Entry,256548,False,True,False,True,True
19716,Whitechapel,2020-04-30,Exit,64357,False,True,False,True,True
19717,Whitechapel,2020-08-31,Exit,171365,False,True,False,True,True
19718,Whitechapel,2020-12-31,Exit,210322,False,True,False,True,True
19719,Whitechapel,2020-02-29,Exit,478545,False,True,False,True,True
19720,Whitechapel,2020-01-31,Exit,523836,False,True,False,True,True
19721,Whitechapel,2020-07-31,Exit,169150,False,True,False,True,True
19722,Whitechapel,2020-06-30,Exit,121575,False,True,False,True,True
19723,Whitechapel,2020-03-31,Exit,334725,False,True,False,True,True
19724,Whitechapel,2020-05-31,Exit,75492,False,True,False,True,True
19725,Whitechapel,2020-11-30,Exit,190624,False,True,False,True,True
19726,Whitechapel,2020-10-31,Exit,234386,False,True,False,True,True
19727,Whitechapel,2020-09-30,Exit,260628,False,True,False,True,True
19728,Willesden Green,2020-04-30,Entry,18486,False,True,False,False,False
19729,Willesden Green,2020-08-31,Entry,126577,False,True,False,False,False
19730,Willesden Green,2020-12-31,Entry,127008,False,True,False,False,False
19731,Willesden Green,2020-02-29,Entry,318071,False,True,False,False,False
19732,Willesden Green,2020-01-31,Entry,314208,False,True,False,False,False
19733,Willesden Green,2020-07-31,Entry,106821,False,True,False,False,False
19734,Willesden Green,2020-06-30,Entry,61858,False,True,False,False,False
19735,Willesden Green,2020-03-31,Entry,183505,False,True,False,False,False
19736,Willesden Green,2020-05-31,Entry,27804,False,True,False,False,False
19737,Willesden Green,2020-11-30,Entry,119514,False,True,False,False,False
19738,Willesden Green,2020-10-31,Entry,163386,False,True,False,False,False
19739,Willesden Green,2020-09-30,Entry,146732,False,True,False,False,False
19740,Willesden Green,2020-04-30,Exit,18992,False,True,False,False,False
19741,Willesden Green,2020-08-31,Exit,119598,False,True,False,False,False
19742,Willesden Green,2020-12-31,Exit,131243,False,True,False,False,False
19743,Willesden Green,2020-02-29,Exit,308852,False,True,False,False,False
19744,Willesden Green,2020-01-31,Exit,307149,False,True,False,False,False
19745,Willesden Green,2020-07-31,Exit,101543,False,True,False,False,False
19746,Willesden Green,2020-06-30,Exit,61129,False,True,False,False,False
19747,Willesden Green,2020-03-31,Exit,179323,False,True,False,False,False
19748,Willesden Green,2020-05-31,Exit,28827,False,True,False,False,False
19749,Willesden Green,2020-11-30,Exit,119714,False,True,False,False,False
19750,Willesden Green,2020-10-31,Exit,158014,False,True,False,False,False
19751,Willesden Green,2020-09-30,Exit,141757,False,True,False,False,False
19752,Willesden Junction,2020-04-30,Entry,25636,False,True,False,False,True
19753,Willesden Junction,2020-08-31,Entry,103070,False,True,False,False,True
19754,Willesden Junction,2020-12-31,Entry,105096,False,True,False,False,True
19755,Willesden Junction,2020-02-29,Entry,197459,False,True,False,False,True
19756,Willesden Junction,2020-01-31,Entry,200326,False,True,False,False,True
19757,Willesden Junction,2020-07-31,Entry,95810,False,True,False,False,True
19758,Willesden Junction,2020-06-30,Entry,62853,False,True,False,False,True
19759,Willesden Junction,2020-03-31,Entry,137620,False,True,False,False,True
19760,Willesden Junction,2020-05-31,Entry,32769,False,True,False,False,True
19761,Willesden Junction,2020-11-30,Entry,108696,False,True,False,False,True
19762,Willesden Junction,2020-10-31,Entry,133101,False,True,False,False,True
19763,Willesden Junction,2020-09-30,Entry,128290,False,True,False,False,True
19764,Willesden Junction,2020-04-30,Exit,24817,False,True,False,False,True
19765,Willesden Junction,2020-08-31,Exit,97950,False,True,False,False,True
19766,Willesden Junction,2020-12-31,Exit,106483,False,True,False,False,True
19767,Willesden Junction,2020-02-29,Exit,192750,False,True,False,False,True
19768,Willesden Junction,2020-01-31,Exit,195768,False,True,False,False,True
19769,Willesden Junction,2020-07-31,Exit,90764,False,True,False,False,True
19770,Willesden Junction,2020-06-30,Exit,60705,False,True,False,False,True
19771,Willesden Junction,2020-03-31,Exit,135879,False,True,False,False,True
19772,Willesden Junction,2020-05-31,Exit,31412,False,True,False,False,True
19773,Willesden Junction,2020-11-30,Exit,108408,False,True,False,False,True
19774,Willesden Junction,2020-10-31,Exit,128862,False,True,False,False,True
19775,Willesden Junction,2020-09-30,Exit,123311,False,True,False,False,True
19776,Wimbledon,2020-04-30,Entry,40190,False,True,True,False,False
19777,Wimbledon,2020-08-31,Entry,283508,False,True,True,False,False
19778,Wimbledon,2020-12-31,Entry,276573,False,True,True,False,False
19779,Wimbledon,2020-02-29,Entry,716657,False,True,True,False,False
19780,Wimbledon,2020-01-31,Entry,764874,False,True,True,False,False
19781,Wimbledon,2020-07-31,Entry,238369,False,True,True,False,False
19782,Wimbledon,2020-06-30,Entry,134109,False,True,True,False,False
19783,Wimbledon,2020-03-31,Entry,436103,False,True,True,False,False
19784,Wimbledon,2020-05-31,Entry,58772,False,True,True,False,False
19785,Wimbledon,2020-11-30,Entry,269240,False,True,True,False,False
19786,Wimbledon,2020-10-31,Entry,364594,False,True,True,False,False
19787,Wimbledon,2020-09-30,Entry,362592,False,True,True,False,False
19788,Wimbledon,2020-04-30,Exit,36765,False,True,True,False,False
19789,Wimbledon,2020-08-31,Exit,278734,False,True,True,False,False
19790,Wimbledon,2020-12-31,Exit,366434,False,True,True,False,False
19791,Wimbledon,2020-02-29,Exit,716081,False,True,True,False,False
19792,Wimbledon,2020-01-31,Exit,756769,False,True,True,False,False
19793,Wimbledon,2020-07-31,Exit,229132,False,True,True,False,False
19794,Wimbledon,2020-06-30,Exit,129519,False,True,True,False,False
19795,Wimbledon,2020-03-31,Exit,428361,False,True,True,False,False
19796,Wimbledon,2020-05-31,Exit,56806,False,True,True,False,False
19797,Wimbledon,2020-11-30,Exit,270076,False,True,True,False,False
19798,Wimbledon,2020-10-31,Exit,358469,False,True,True,False,False
19799,Wimbledon,2020-09-30,Exit,351433,False,True,True,False,False
19800,Wimbledon Park,2020-04-30,Entry,4035,False,True,False,False,False
19801,Wimbledon Park,2020-08-31,Entry,33510,False,True,False,False,False
19802,Wimbledon Park,2020-12-31,Entry,32275,False,True,False,False,False
19803,Wimbledon Park,2020-02-29,Entry,79294,False,True,False,False,False
19804,Wimbledon Park,2020-01-31,Entry,93192,False,True,False,False,False
19805,Wimbledon Park,2020-07-31,Entry,27179,False,True,False,False,False
19806,Wimbledon Park,2020-06-30,Entry,15189,False,True,False,False,False
19807,Wimbledon Park,2020-03-31,Entry,50150,False,True,False,False,False
19808,Wimbledon Park,2020-05-31,Entry,6195,False,True,False,False,False
19809,Wimbledon Park,2020-11-30,Entry,30405,False,True,False,False,False
19810,Wimbledon Park,2020-10-31,Entry,42393,False,True,False,False,False
19811,Wimbledon Park,2020-09-30,Entry,39720,False,True,False,False,False
19812,Wimbledon Park,2020-04-30,Exit,4062,False,True,False,False,False
19813,Wimbledon Park,2020-08-31,Exit,32873,False,True,False,False,False
19814,Wimbledon Park,2020-12-31,Exit,34692,False,True,False,False,False
19815,Wimbledon Park,2020-02-29,Exit,76863,False,True,False,False,False
19816,Wimbledon Park,2020-01-31,Exit,90699,False,True,False,False,False
19817,Wimbledon Park,2020-07-31,Exit,26671,False,True,False,False,False
19818,Wimbledon Park,2020-06-30,Exit,14936,False,True,False,False,False
19819,Wimbledon Park,2020-03-31,Exit,49660,False,True,False,False,False
19820,Wimbledon Park,2020-05-31,Exit,6511,False,True,False,False,False
19821,Wimbledon Park,2020-11-30,Exit,32071,False,True,False,False,False
19822,Wimbledon Park,2020-10-31,Exit,42134,False,True,False,False,False
19823,Wimbledon Park,2020-09-30,Exit,39129,False,True,False,False,False
19824,Wood Green,2020-04-30,Entry,48275,False,True,False,False,False
19825,Wood Green,2020-08-31,Entry,207766,False,True,False,False,False
19826,Wood Green,2020-12-31,Entry,201133,False,True,False,False,False
19827,Wood Green,2020-02-29,Entry,482973,False,True,False,False,False
19828,Wood Green,2020-01-31,Entry,495727,False,True,False,False,False
19829,Wood Green,2020-07-31,Entry,181655,False,True,False,False,False
19830,Wood Green,2020-06-30,Entry,114555,False,True,False,False,False
19831,Wood Green,2020-03-31,Entry,311195,False,True,False,False,False
19832,Wood Green,2020-05-31,Entry,63279,False,True,False,False,False
19833,Wood Green,2020-11-30,Entry,188005,False,True,False,False,False
19834,Wood Green,2020-10-31,Entry,259989,False,True,False,False,False
19835,Wood Green,2020-09-30,Entry,247298,False,True,False,False,False
19836,Wood Green,2020-04-30,Exit,45347,False,True,False,False,False
19837,Wood Green,2020-08-31,Exit,195966,False,True,False,False,False
19838,Wood Green,2020-12-31,Exit,198593,False,True,False,False,False
19839,Wood Green,2020-02-29,Exit,476605,False,True,False,False,False
19840,Wood Green,2020-01-31,Exit,486623,False,True,False,False,False
19841,Wood Green,2020-07-31,Exit,168860,False,True,False,False,False
19842,Wood Green,2020-06-30,Exit,106998,False,True,False,False,False
19843,Wood Green,2020-03-31,Exit,301494,False,True,False,False,False
19844,Wood Green,2020-05-31,Exit,59056,False,True,False,False,False
19845,Wood Green,2020-11-30,Exit,181234,False,True,False,False,False
19846,Wood Green,2020-10-31,Exit,249532,False,True,False,False,False
19847,Wood Green,2020-09-30,Exit,235489,False,True,False,False,False
19848,Wood Lane,2020-04-30,Entry,6207,False,True,False,False,False
19849,Wood Lane,2020-08-31,Entry,55474,False,True,False,False,False
19850,Wood Lane,2020-12-31,Entry,56298,False,True,False,False,False
19851,Wood Lane,2020-02-29,Entry,177097,False,True,False,False,False
19852,Wood Lane,2020-01-31,Entry,187720,False,True,False,False,False
19853,Wood Lane,2020-07-31,Entry,40868,False,True,False,False,False
19854,Wood Lane,2020-06-30,Entry,19340,False,True,False,False,False
19855,Wood Lane,2020-03-31,Entry,94916,False,True,False,False,False
19856,Wood Lane,2020-05-31,Entry,7141,False,True,False,False,False
19857,Wood Lane,2020-11-30,Entry,41629,False,True,False,False,False
19858,Wood Lane,2020-10-31,Entry,75294,False,True,False,False,False
19859,Wood Lane,2020-09-30,Entry,65774,False,True,False,False,False
19860,Wood Lane,2020-04-30,Exit,6564,False,True,False,False,False
19861,Wood Lane,2020-08-31,Exit,59530,False,True,False,False,False
19862,Wood Lane,2020-12-31,Exit,64761,False,True,False,False,False
19863,Wood Lane,2020-02-29,Exit,197958,False,True,False,False,False
19864,Wood Lane,2020-01-31,Exit,207234,False,True,False,False,False
19865,Wood Lane,2020-07-31,Exit,45144,False,True,False,False,False
19866,Wood Lane,2020-06-30,Exit,20894,False,True,False,False,False
19867,Wood Lane,2020-03-31,Exit,106638,False,True,False,False,False
19868,Wood Lane,2020-05-31,Exit,7400,False,True,False,False,False
19869,Wood Lane,2020-11-30,Exit,44714,False,True,False,False,False
19870,Wood Lane,2020-10-31,Exit,82814,False,True,False,False,False
19871,Wood Lane,2020-09-30,Exit,70130,False,True,False,False,False
19872,Wood Street,2020-04-30,Entry,5781,False,False,False,False,True
19873,Wood Street,2020-08-31,Entry,24638,False,False,False,False,True
19874,Wood Street,2020-12-31,Entry,30551,False,False,False,False,True
19875,Wood Street,2020-02-29,Entry,70709,False,False,False,False,True
19876,Wood Street,2020-01-31,Entry,72955,False,False,False,False,True
19877,Wood Street,2020-07-31,Entry,21665,False,False,False,False,True
19878,Wood Street,2020-06-30,Entry,14961,False,False,False,False,True
19879,Wood Street,2020-03-31,Entry,45870,False,False,False,False,True
19880,Wood Street,2020-05-31,Entry,8122,False,False,False,False,True
19881,Wood Street,2020-11-30,Entry,32617,False,False,False,False,True
19882,Wood Street,2020-10-31,Entry,40552,False,False,False,False,True
19883,Wood Street,2020-09-30,Entry,38439,False,False,False,False,True
19884,Wood Street,2020-04-30,Exit,5242,False,False,False,False,True
19885,Wood Street,2020-08-31,Exit,22823,False,False,False,False,True
19886,Wood Street,2020-12-31,Exit,29888,False,False,False,False,True
19887,Wood Street,2020-02-29,Exit,67383,False,False,False,False,True
19888,Wood Street,2020-01-31,Exit,68940,False,False,False,False,True
19889,Wood Street,2020-07-31,Exit,19326,False,False,False,False,True
19890,Wood Street,2020-06-30,Exit,13288,False,False,False,False,True
19891,Wood Street,2020-03-31,Exit,44010,False,False,False,False,True
19892,Wood Street,2020-05-31,Exit,7326,False,False,False,False,True
19893,Wood Street,2020-11-30,Exit,30565,False,False,False,False,True
19894,Wood Street,2020-10-31,Exit,37779,False,False,False,False,True
19895,Wood Street,2020-09-30,Exit,35673,False,False,False,False,True
19896,Woodford,2020-04-30,Entry,11208,False,True,False,False,False
19897,Woodford,2020-08-31,Entry,84800,False,True,False,False,False
19898,Woodford,2020-12-31,Entry,81373,False,True,False,False,False
19899,Woodford,2020-02-29,Entry,227112,False,True,False,False,False
19900,Woodford,2020-01-31,Entry,237607,False,True,False,False,False
19901,Woodford,2020-07-31,Entry,69486,False,True,False,False,False
19902,Woodford,2020-06-30,Entry,37251,False,True,False,False,False
19903,Woodford,2020-03-31,Entry,136281,False,True,False,False,False
19904,Woodford,2020-05-31,Entry,16794,False,True,False,False,False
19905,Woodford,2020-11-30,Entry,77355,False,True,False,False,False
19906,Woodford,2020-10-31,Entry,111715,False,True,False,False,False
19907,Woodford,2020-09-30,Entry,105423,False,True,False,False,False
19908,Woodford,2020-04-30,Exit,10623,False,True,False,False,False
19909,Woodford,2020-08-31,Exit,80778,False,True,False,False,False
19910,Woodford,2020-12-31,Exit,86435,False,True,False,False,False
19911,Woodford,2020-02-29,Exit,224257,False,True,False,False,False
19912,Woodford,2020-01-31,Exit,237341,False,True,False,False,False
19913,Woodford,2020-07-31,Exit,66333,False,True,False,False,False
19914,Woodford,2020-06-30,Exit,36659,False,True,False,False,False
19915,Woodford,2020-03-31,Exit,135166,False,True,False,False,False
19916,Woodford,2020-05-31,Exit,16520,False,True,False,False,False
19917,Woodford,2020-11-30,Exit,77272,False,True,False,False,False
19918,Woodford,2020-10-31,Exit,107052,False,True,False,False,False
19919,Woodford,2020-09-30,Exit,102110,False,True,False,False,False
19920,Woodgrange Park,2020-04-30,Entry,6478,False,False,False,False,True
19921,Woodgrange Park,2020-08-31,Entry,22348,False,False,False,False,True
19922,Woodgrange Park,2020-12-31,Entry,23986,False,False,False,False,True
19923,Woodgrange Park,2020-02-29,Entry,10594,False,False,False,False,True
19924,Woodgrange Park,2020-01-31,Entry,22878,False,False,False,False,True
19925,Woodgrange Park,2020-07-31,Entry,23721,False,False,False,False,True
19926,Woodgrange Park,2020-06-30,Entry,17098,False,False,False,False,True
19927,Woodgrange Park,2020-03-31,Entry,23526,False,False,False,False,True
19928,Woodgrange Park,2020-05-31,Entry,8731,False,False,False,False,True
19929,Woodgrange Park,2020-11-30,Entry,26307,False,False,False,False,True
19930,Woodgrange Park,2020-10-31,Entry,23326,False,False,False,False,True
19931,Woodgrange Park,2020-09-30,Entry,23447,False,False,False,False,True
19932,Woodgrange Park,2020-04-30,Exit,5869,False,False,False,False,True
19933,Woodgrange Park,2020-08-31,Exit,18888,False,False,False,False,True
19934,Woodgrange Park,2020-12-31,Exit,22342,False,False,False,False,True
19935,Woodgrange Park,2020-02-29,Exit,10513,False,False,False,False,True
19936,Woodgrange Park,2020-01-31,Exit,22553,False,False,False,False,True
19937,Woodgrange Park,2020-07-31,Exit,20074,False,False,False,False,True
19938,Woodgrange Park,2020-06-30,Exit,14875,False,False,False,False,True
19939,Woodgrange Park,2020-03-31,Exit,23447,False,False,False,False,True
19940,Woodgrange Park,2020-05-31,Exit,8179,False,False,False,False,True
19941,Woodgrange Park,2020-11-30,Exit,24308,False,False,False,False,True
19942,Woodgrange Park,2020-10-31,Exit,20946,False,False,False,False,True
19943,Woodgrange Park,2020-09-30,Exit,21205,False,False,False,False,True
19944,Woodside Park,2020-04-30,Entry,6924,False,True,False,False,False
19945,Woodside Park,2020-08-31,Entry,40754,False,True,False,False,False
19946,Woodside Park,2020-12-31,Entry,40298,False,True,False,False,False
19947,Woodside Park,2020-02-29,Entry,121126,False,True,False,False,False
19948,Woodside Park,2020-01-31,Entry,129047,False,True,False,False,False
19949,Woodside Park,2020-07-31,Entry,33204,False,True,False,False,False
19950,Woodside Park,2020-06-30,Entry,18671,False,True,False,False,False
19951,Woodside Park,2020-03-31,Entry,71009,False,True,False,False,False
19952,Woodside Park,2020-05-31,Entry,8585,False,True,False,False,False
19953,Woodside Park,2020-11-30,Entry,40356,False,True,False,False,False
19954,Woodside Park,2020-10-31,Entry,54029,False,True,False,False,False
19955,Woodside Park,2020-09-30,Entry,52876,False,True,False,False,False
19956,Woodside Park,2020-04-30,Exit,3898,False,True,False,False,False
19957,Woodside Park,2020-08-31,Exit,16659,False,True,False,False,False
19958,Woodside Park,2020-12-31,Exit,38808,False,True,False,False,False
19959,Woodside Park,2020-02-29,Exit,56572,False,True,False,False,False
19960,Woodside Park,2020-01-31,Exit,61735,False,True,False,False,False
19961,Woodside Park,2020-07-31,Exit,14557,False,True,False,False,False
19962,Woodside Park,2020-06-30,Exit,8686,False,True,False,False,False
19963,Woodside Park,2020-03-31,Exit,34588,False,True,False,False,False
19964,Woodside Park,2020-05-31,Exit,4249,False,True,False,False,False
19965,Woodside Park,2020-11-30,Exit,34651,False,True,False,False,False
19966,Woodside Park,2020-10-31,Exit,28299,False,True,False,False,False
19967,Woodside Park,2020-09-30,Exit,23600,False,True,False,False,False
19968,Woolwich Arsenal DLR,2020-04-30,Entry,45325,True,False,True,False,False
19969,Woolwich Arsenal DLR,2020-08-31,Entry,222952,True,False,True,False,False
19970,Woolwich Arsenal DLR,2020-12-31,Entry,189175,True,False,True,False,False
19971,Woolwich Arsenal DLR,2020-02-29,Entry,498098,True,False,True,False,False
19972,Woolwich Arsenal DLR,2020-01-31,Entry,525144,True,False,True,False,False
19973,Woolwich Arsenal DLR,2020-07-31,Entry,215285,True,False,True,False,False
19974,Woolwich Arsenal DLR,2020-06-30,Entry,142705,True,False,True,False,False
19975,Woolwich Arsenal DLR,2020-03-31,Entry,334405,True,False,True,False,False
19976,Woolwich Arsenal DLR,2020-05-31,Entry,62659,True,False,True,False,False
19977,Woolwich Arsenal DLR,2020-11-30,Entry,181416,True,False,True,False,False
19978,Woolwich Arsenal DLR,2020-10-31,Entry,234160,True,False,True,False,False
19979,Woolwich Arsenal DLR,2020-09-30,Entry,245040,True,False,True,False,False
19980,Woolwich Arsenal DLR,2020-04-30,Exit,46291,True,False,True,False,False
19981,Woolwich Arsenal DLR,2020-08-31,Exit,226439,True,False,True,False,False
19982,Woolwich Arsenal DLR,2020-12-31,Exit,204055,True,False,True,False,False
19983,Woolwich Arsenal DLR,2020-02-29,Exit,477029,True,False,True,False,False
19984,Woolwich Arsenal DLR,2020-01-31,Exit,501618,True,False,True,False,False
19985,Woolwich Arsenal DLR,2020-07-31,Exit,219956,True,False,True,False,False
19986,Woolwich Arsenal DLR,2020-06-30,Exit,155612,True,False,True,False,False
19987,Woolwich Arsenal DLR,2020-03-31,Exit,319118,True,False,True,False,False
19988,Woolwich Arsenal DLR,2020-05-31,Exit,73634,True,False,True,False,False
19989,Woolwich Arsenal DLR,2020-11-30,Exit,189840,True,False,True,False,False
19990,Woolwich Arsenal DLR,2020-10-31,Exit,237805,True,False,True,False,False
19991,Woolwich Arsenal DLR,2020-09-30,Exit,248558,True,False,True,False,False
19992,Woolwich Arsenal NR,2020-04-30,Entry,6082,True,False,True,False,False
19993,Woolwich Arsenal NR,2020-08-31,Entry,67404,True,False,True,False,False
19994,Woolwich Arsenal NR,2020-12-31,Entry,62257,True,False,True,False,False
19995,Woolwich Arsenal NR,2020-02-29,Entry,94711,True,False,True,False,False
19996,Woolwich Arsenal NR,2020-01-31,Entry,92479,True,False,True,False,False
19997,Woolwich Arsenal NR,2020-07-31,Entry,60566,True,False,True,False,False
19998,Woolwich Arsenal NR,2020-06-30,Entry,34277,True,False,True,False,False
19999,Woolwich Arsenal NR,2020-03-31,Entry,54531,True,False,True,False,False
20000,Woolwich Arsenal NR,2020-05-31,Entry,10061,True,False,True,False,False
20001,Woolwich Arsenal NR,2020-11-30,Entry,66899,True,False,True,False,False
20002,Woolwich Arsenal NR,2020-10-31,Entry,86441,True,False,True,False,False
20003,Woolwich Arsenal NR,2020-09-30,Entry,80303,True,False,True,False,False
20004,Woolwich Arsenal NR,2020-04-30,Exit,5599,True,False,True,False,False
20005,Woolwich Arsenal NR,2020-08-31,Exit,61870,True,False,True,False,False
20006,Woolwich Arsenal NR,2020-12-31,Exit,68184,True,False,True,False,False
20007,Woolwich Arsenal NR,2020-02-29,Exit,82256,True,False,True,False,False
20008,Woolwich Arsenal NR,2020-01-31,Exit,83656,True,False,True,False,False
20009,Woolwich Arsenal NR,2020-07-31,Exit,56342,True,False,True,False,False
20010,Woolwich Arsenal NR,2020-06-30,Exit,32209,True,False,True,False,False
20011,Woolwich Arsenal NR,2020-03-31,Exit,50485,True,False,True,False,False
20012,Woolwich Arsenal NR,2020-05-31,Exit,8849,True,False,True,False,False
