station_name,date,entry_exit,tapcount
Croxley,2023-01-31,Exit,33340
Croxley,2023-02-28,Entry,30879
Croxley,2023-02-28,Exit,30775
Croxley,2023-03-31,Entry,36431
Croxley,2023-03-31,Exit,36009
Croxley,2023-04-30,Entry,31225
Croxley,2023-04-30,Exit,31556
Croxley,2023-05-31,Entry,35267
Croxley,2023-05-31,Exit,34713
Croxley,2023-06-30,Entry,37047
Croxley,2023-06-30,Exit,36115
Croxley,2023-07-31,Entry,27281
Croxley,2023-07-31,Exit,26964
Crystal Palace,2019-01-31,Entry,127231
Crystal Palace,2019-01-31,Exit,130699
Crystal Palace,2019-02-28,Entry,131620
Crystal Palace,2019-02-28,Exit,132656
Crystal Palace,2019-03-31,Entry,146278
Crystal Palace,2019-03-31,Exit,146982
Crystal Palace,2019-04-30,Entry,131547
Crystal Palace,2019-04-30,Exit,133015
Crystal Palace,2019-05-31,Entry,143252
Crystal Palace,2019-05-31,Exit,143691
Crystal Palace,2019-06-30,Entry,141131
Crystal Palace,2019-06-30,Exit,143125
Crystal Palace,2019-07-31,Entry,144107
Crystal Palace,2019-07-31,Exit,145293
Crystal Palace,2019-08-31,Entry,137219
Crystal Palace,2019-08-31,Exit,140447
Crystal Palace,2019-09-30,Entry,140906
Crystal Palace,2019-09-30,Exit,138124
Crystal Palace,2019-10-31,Entry,145749
Crystal Palace,2019-10-31,Exit,148315
Crystal Palace,2019-11-30,Entry,145438
Crystal Palace,2019-11-30,Exit,146458
Crystal Palace,2019-12-31,Entry,119879
Crystal Palace,2019-12-31,Exit,120688
Crystal Palace,2020-01-31,Entry,135346
Crystal Palace,2020-01-31,Exit,141053
Crystal Palace,2020-02-29,Entry,125386
Crystal Palace,2020-02-29,Exit,127781
Crystal Palace,2020-03-31,Entry,78205
Crystal Palace,2020-03-31,Exit,81252
Crystal Palace,2020-04-30,Entry,7683
Crystal Palace,2020-04-30,Exit,8726
Crystal Palace,2020-05-31,Entry,12287
Crystal Palace,2020-05-31,Exit,14106
Crystal Palace,2020-06-30,Entry,26126
Crystal Palace,2020-06-30,Exit,28672
Crystal Palace,2020-07-31,Entry,40370
Crystal Palace,2020-07-31,Exit,41427
Crystal Palace,2020-08-31,Entry,47650
Crystal Palace,2020-08-31,Exit,48984
Crystal Palace,2020-09-30,Entry,61540
Crystal Palace,2020-09-30,Exit,63191
Crystal Palace,2020-10-31,Entry,58945
Crystal Palace,2020-10-31,Exit,59898
Crystal Palace,2020-11-30,Entry,44309
Crystal Palace,2020-11-30,Exit,45623
Crystal Palace,2020-12-31,Entry,44310
Crystal Palace,2020-12-31,Exit,47808
Crystal Palace,2021-01-31,Entry,22800
Crystal Palace,2021-01-31,Exit,26320
Crystal Palace,2021-02-28,Entry,26143
Crystal Palace,2021-02-28,Exit,30161
Crystal Palace,2021-03-31,Entry,41317
Crystal Palace,2021-03-31,Exit,47383
Crystal Palace,2021-04-30,Entry,55456
Crystal Palace,2021-04-30,Exit,66029
Crystal Palace,2021-05-31,Entry,61678
Crystal Palace,2021-05-31,Exit,72098
Crystal Palace,2021-06-30,Entry,68008
Crystal Palace,2021-06-30,Exit,80994
Crystal Palace,2021-07-31,Entry,67172
Crystal Palace,2021-07-31,Exit,69411
Crystal Palace,2021-08-31,Entry,82875
Crystal Palace,2021-08-31,Exit,87013
Crystal Palace,2021-09-30,Entry,94922
Crystal Palace,2021-09-30,Exit,114050
Crystal Palace,2021-10-31,Entry,81402
Crystal Palace,2021-10-31,Exit,80030
Crystal Palace,2021-11-30,Entry,88611
Crystal Palace,2021-11-30,Exit,88401
Crystal Palace,2021-12-31,Entry,71186
Crystal Palace,2021-12-31,Exit,70202
Crystal Palace,2022-01-31,Entry,63771
Crystal Palace,2022-01-31,Exit,63816
Crystal Palace,2022-02-28,Entry,73233
Crystal Palace,2022-02-28,Exit,72389
Crystal Palace,2022-03-31,Entry,86480
Crystal Palace,2022-03-31,Exit,85608
Crystal Palace,2022-04-30,Entry,80748
Crystal Palace,2022-04-30,Exit,80378
Crystal Palace,2022-05-31,Entry,93176
Crystal Palace,2022-05-31,Exit,92867
Crystal Palace,2022-06-30,Entry,84048
Crystal Palace,2022-06-30,Exit,85320
Crystal Palace,2022-07-31,Entry,105330
Crystal Palace,2022-07-31,Exit,128926
Crystal Palace,2022-08-31,Entry,79313
Crystal Palace,2022-08-31,Exit,81038
Crystal Palace,2022-09-30,Entry,85635
Crystal Palace,2022-09-30,Exit,88500
Crystal Palace,2022-10-31,Entry,82418
Crystal Palace,2022-10-31,Exit,84102
Crystal Palace,2022-11-30,Entry,98920
Crystal Palace,2022-11-30,Exit,100199
Crystal Palace,2022-12-31,Entry,78909
Crystal Palace,2022-12-31,Exit,79961
Crystal Palace,2023-01-31,Entry,82430
Crystal Palace,2023-01-31,Exit,84716
Crystal Palace,2023-02-28,Entry,90397
Crystal Palace,2023-02-28,Exit,92102
Crystal Palace,2023-03-31,Entry,97543
Crystal Palace,2023-03-31,Exit,100016
Crystal Palace,2023-04-30,Entry,94367
Crystal Palace,2023-04-30,Exit,95194
Crystal Palace,2023-05-31,Entry,103923
Crystal Palace,2023-05-31,Exit,105784
Crystal Palace,2023-06-30,Entry,102570
Crystal Palace,2023-06-30,Exit,107173
Crystal Palace,2023-07-31,Entry,94052
Crystal Palace,2023-07-31,Exit,103042
Custom House,2019-01-31,Entry,66917
Custom House,2019-01-31,Exit,60684
Custom House,2019-02-28,Entry,107927
Custom House,2019-02-28,Exit,98792
Custom House,2019-03-31,Entry,113508
Custom House,2019-03-31,Exit,101338
Custom House,2019-04-30,Entry,103153
Custom House,2019-04-30,Exit,97650
Custom House,2019-05-31,Entry,103240
Custom House,2019-05-31,Exit,96417
Custom House,2019-06-30,Entry,75743
Custom House,2019-06-30,Exit,68639
Custom House,2019-07-31,Entry,49492
Custom House,2019-07-31,Exit,46087
Custom House,2019-08-31,Entry,71284
Custom House,2019-08-31,Exit,65853
Custom House,2019-09-30,Entry,72093
Custom House,2019-09-30,Exit,65218
Custom House,2019-10-31,Entry,133789
Custom House,2019-10-31,Exit,118133
Custom House,2019-11-30,Entry,106495
Custom House,2019-11-30,Exit,95663
Custom House,2019-12-31,Entry,49154
Custom House,2019-12-31,Exit,44594
Custom House,2020-01-31,Entry,75206
Custom House,2020-01-31,Exit,69141
Custom House,2020-02-29,Entry,93099
Custom House,2020-02-29,Exit,85068
Custom House,2020-03-31,Entry,43290
Custom House,2020-03-31,Exit,38191
Custom House,2020-04-30,Entry,10808
Custom House,2020-04-30,Exit,10626
Custom House,2020-05-31,Entry,6740
Custom House,2020-05-31,Exit,6255
Custom House,2020-06-30,Entry,7806
Custom House,2020-06-30,Exit,6427
Custom House,2020-07-31,Entry,12378
Custom House,2020-07-31,Exit,10641
Custom House,2020-08-31,Entry,16851
Custom House,2020-08-31,Exit,14482
Custom House,2020-09-30,Entry,19253
Custom House,2020-09-30,Exit,16452
Custom House,2020-10-31,Entry,19232
Custom House,2020-10-31,Exit,16588
Custom House,2020-11-30,Entry,13884
Custom House,2020-11-30,Exit,12858
Custom House,2020-12-31,Entry,14123
Custom House,2020-12-31,Exit,14694
Custom House,2021-01-31,Entry,11629
Custom House,2021-01-31,Exit,13982
Custom House,2021-02-28,Entry,13233
Custom House,2021-02-28,Exit,16957
Custom House,2021-03-31,Entry,19774
Custom House,2021-03-31,Exit,23780
Custom House,2021-04-30,Entry,16858
Custom House,2021-04-30,Exit,20214
Custom House,2021-05-31,Entry,25154
Custom House,2021-05-31,Exit,29135
Custom House,2021-06-30,Entry,25863
Custom House,2021-06-30,Exit,31941
Custom House,2021-07-31,Entry,25651
Custom House,2021-07-31,Exit,22774
Custom House,2021-08-31,Entry,26078
Custom House,2021-08-31,Exit,22879
Custom House,2021-09-30,Entry,58389
Custom House,2021-09-30,Exit,55797
Custom House,2021-10-31,Entry,71378
Custom House,2021-10-31,Exit,66794
Custom House,2021-11-30,Entry,74250
Custom House,2021-11-30,Exit,70752
Custom House,2021-12-31,Entry,30972
Custom House,2021-12-31,Exit,27712
Custom House,2022-01-31,Entry,21951
Custom House,2022-01-31,Exit,19715
Custom House,2022-02-28,Entry,31516
Custom House,2022-02-28,Exit,28375
Custom House,2022-03-31,Entry,89356
Custom House,2022-03-31,Exit,86532
Custom House,2022-04-30,Entry,71188
Custom House,2022-04-30,Exit,69345
Custom House,2022-05-31,Entry,178903
Custom House,2022-05-31,Exit,161902
Custom House,2022-06-30,Entry,255319
Custom House,2022-06-30,Exit,217984
Custom House,2022-07-31,Entry,249849
Custom House,2022-07-31,Exit,220901
Custom House,2022-08-31,Entry,262384
Custom House,2022-08-31,Exit,232214
Custom House,2022-09-30,Entry,344534
Custom House,2022-09-30,Exit,308395
Custom House,2022-10-31,Entry,396907
Custom House,2022-10-31,Exit,370130
Custom House,2022-11-30,Entry,414862
Custom House,2022-11-30,Exit,371047
Custom House,2022-12-31,Entry,284131
Custom House,2022-12-31,Exit,250967
Custom House,2023-01-31,Entry,292122
Custom House,2023-01-31,Exit,259522
Custom House,2023-02-28,Entry,345334
Custom House,2023-02-28,Exit,308159
Custom House,2023-03-31,Entry,438456
Custom House,2023-03-31,Exit,392283
Custom House,2023-04-30,Entry,436327
Custom House,2023-04-30,Exit,425264
Custom House,2023-05-31,Entry,501045
Custom House,2023-05-31,Exit,469714
Custom House,2023-06-30,Entry,434981
Custom House,2023-06-30,Exit,395736
Custom House,2023-07-31,Entry,320051
Custom House,2023-07-31,Exit,292944
Cutty Sark,2019-01-31,Entry,215520
Cutty Sark,2019-01-31,Exit,181515
Cutty Sark,2019-02-28,Entry,237116
Cutty Sark,2019-02-28,Exit,199987
Cutty Sark,2019-03-31,Entry,262097
Cutty Sark,2019-03-31,Exit,220859
Cutty Sark,2019-04-30,Entry,231902
Cutty Sark,2019-04-30,Exit,190287
Cutty Sark,2019-05-31,Entry,224441
Cutty Sark,2019-05-31,Exit,185094
Cutty Sark,2019-06-30,Entry,228938
Cutty Sark,2019-06-30,Exit,185485
Cutty Sark,2019-07-31,Entry,243823
Cutty Sark,2019-07-31,Exit,196815
Cutty Sark,2019-08-31,Entry,248011
Cutty Sark,2019-08-31,Exit,199196
Cutty Sark,2019-09-30,Entry,229483
Cutty Sark,2019-09-30,Exit,189017
Cutty Sark,2019-10-31,Entry,275341
Cutty Sark,2019-10-31,Exit,236636
Cutty Sark,2019-11-30,Entry,244269
Cutty Sark,2019-11-30,Exit,212127
Cutty Sark,2019-12-31,Entry,210075
Cutty Sark,2019-12-31,Exit,179511
Cutty Sark,2020-01-31,Entry,238045
Cutty Sark,2020-01-31,Exit,204587
Cutty Sark,2020-02-29,Entry,228709
Cutty Sark,2020-02-29,Exit,198806
Cutty Sark,2020-03-31,Entry,127290
Cutty Sark,2020-03-31,Exit,112875
Cutty Sark,2020-04-30,Entry,7016
Cutty Sark,2020-04-30,Exit,5696
Cutty Sark,2020-05-31,Entry,15563
Cutty Sark,2020-05-31,Exit,12696
Cutty Sark,2020-06-30,Entry,26681
Cutty Sark,2020-06-30,Exit,22100
Cutty Sark,2020-07-31,Entry,52619
Cutty Sark,2020-07-31,Exit,43018
Cutty Sark,2020-08-31,Entry,78638
Cutty Sark,2020-08-31,Exit,64867
Cutty Sark,2020-09-30,Entry,93458
Cutty Sark,2020-09-30,Exit,77138
Cutty Sark,2020-10-31,Entry,91246
Cutty Sark,2020-10-31,Exit,79796
Cutty Sark,2020-11-30,Entry,56890
Cutty Sark,2020-11-30,Exit,54645
Cutty Sark,2020-12-31,Entry,56240
Cutty Sark,2020-12-31,Exit,65707
Cutty Sark,2021-01-31,Entry,23327
Cutty Sark,2021-01-31,Exit,30134
Cutty Sark,2021-02-28,Entry,30652
Cutty Sark,2021-02-28,Exit,40472
Cutty Sark,2021-03-31,Entry,51608
Cutty Sark,2021-03-31,Exit,74013
Cutty Sark,2021-04-30,Entry,58144
Cutty Sark,2021-04-30,Exit,92943
Cutty Sark,2021-05-31,Entry,97844
Cutty Sark,2021-05-31,Exit,134274
Cutty Sark,2021-06-30,Entry,107861
Cutty Sark,2021-06-30,Exit,150764
Cutty Sark,2021-07-31,Entry,95748
Cutty Sark,2021-07-31,Exit,84048
Cutty Sark,2021-08-31,Entry,103969
Cutty Sark,2021-08-31,Exit,85783
Cutty Sark,2021-09-30,Entry,130867
Cutty Sark,2021-09-30,Exit,114671
Cutty Sark,2021-10-31,Entry,172240
Cutty Sark,2021-10-31,Exit,148766
Cutty Sark,2021-11-30,Entry,150723
Cutty Sark,2021-11-30,Exit,129376
Cutty Sark,2021-12-31,Entry,108134
Cutty Sark,2021-12-31,Exit,94278
Cutty Sark,2022-01-31,Entry,115660
Cutty Sark,2022-01-31,Exit,100702
Cutty Sark,2022-02-28,Entry,131718
Cutty Sark,2022-02-28,Exit,113249
Cutty Sark,2022-03-31,Entry,149873
Cutty Sark,2022-03-31,Exit,127345
Cutty Sark,2022-04-30,Entry,157493
Cutty Sark,2022-04-30,Exit,127043
Cutty Sark,2022-05-31,Entry,165247
Cutty Sark,2022-05-31,Exit,138601
Cutty Sark,2022-06-30,Entry,163760
Cutty Sark,2022-06-30,Exit,134937
Cutty Sark,2022-07-31,Entry,176549
Cutty Sark,2022-07-31,Exit,142458
Cutty Sark,2022-08-31,Entry,177905
Cutty Sark,2022-08-31,Exit,139201
Cutty Sark,2022-09-30,Entry,181207
Cutty Sark,2022-09-30,Exit,151497
Cutty Sark,2022-10-31,Entry,237277
Cutty Sark,2022-10-31,Exit,212879
Cutty Sark,2022-11-30,Entry,205822
Cutty Sark,2022-11-30,Exit,185324
Cutty Sark,2022-12-31,Entry,159337
Cutty Sark,2022-12-31,Exit,138394
Cutty Sark,2023-01-31,Entry,200730
Cutty Sark,2023-01-31,Exit,182243
Cutty Sark,2023-02-28,Entry,214954
Cutty Sark,2023-02-28,Exit,194303
Cutty Sark,2023-03-31,Entry,226629
Cutty Sark,2023-03-31,Exit,202314
Cutty Sark,2023-04-30,Entry,199877
Cutty Sark,2023-04-30,Exit,170919
Cutty Sark,2023-05-31,Entry,227907
Cutty Sark,2023-05-31,Exit,197302
Cutty Sark,2023-06-30,Entry,224281
Cutty Sark,2023-06-30,Exit,189952
Cutty Sark,2023-07-31,Entry,165519
Cutty Sark,2023-07-31,Exit,137355
Cyprus,2019-01-31,Entry,45022
Cyprus,2019-01-31,Exit,44346
Cyprus,2019-02-28,Entry,47688
Cyprus,2019-02-28,Exit,46451
Cyprus,2019-03-31,Entry,52849
Cyprus,2019-03-31,Exit,51809
Cyprus,2019-04-30,Entry,38087
Cyprus,2019-04-30,Exit,37314
Cyprus,2019-05-31,Entry,39415
Cyprus,2019-05-31,Exit,37708
Cyprus,2019-06-30,Entry,33214
Cyprus,2019-06-30,Exit,31935
Cyprus,2019-07-31,Entry,29476
Cyprus,2019-07-31,Exit,28150
Cyprus,2019-08-31,Entry,24069
Cyprus,2019-08-31,Exit,22502
Cyprus,2019-09-30,Entry,37586
Cyprus,2019-09-30,Exit,36371
Cyprus,2019-10-31,Entry,64452
Cyprus,2019-10-31,Exit,63955
Cyprus,2019-11-30,Entry,59132
Cyprus,2019-11-30,Exit,58161
Cyprus,2019-12-31,Entry,42886
Cyprus,2019-12-31,Exit,41802
Cyprus,2020-01-31,Entry,47126
Cyprus,2020-01-31,Exit,46517
Cyprus,2020-02-29,Entry,52556
Cyprus,2020-02-29,Exit,51703
Cyprus,2020-03-31,Entry,32106
Cyprus,2020-03-31,Exit,31264
Cyprus,2020-04-30,Entry,1750
Cyprus,2020-04-30,Exit,1498
Cyprus,2020-05-31,Entry,2366
Cyprus,2020-05-31,Exit,2118
Cyprus,2020-06-30,Entry,4957
Cyprus,2020-06-30,Exit,4290
Cyprus,2020-07-31,Entry,7442
Cyprus,2020-07-31,Exit,6557
Cyprus,2020-08-31,Entry,8234
Cyprus,2020-08-31,Exit,7390
Cyprus,2020-09-30,Entry,16981
Cyprus,2020-09-30,Exit,15910
Cyprus,2020-10-31,Entry,20719
Cyprus,2020-10-31,Exit,19310
Cyprus,2020-11-30,Entry,15214
Cyprus,2020-11-30,Exit,14572
Cyprus,2020-12-31,Entry,11012
Cyprus,2020-12-31,Exit,11283
Cyprus,2021-01-31,Entry,5700
Cyprus,2021-01-31,Exit,7081
Cyprus,2021-02-28,Entry,5777
Cyprus,2021-02-28,Exit,6993
Cyprus,2021-03-31,Entry,12004
Cyprus,2021-03-31,Exit,13896
Cyprus,2021-04-30,Entry,10559
Cyprus,2021-04-30,Exit,13562
Cyprus,2021-05-31,Entry,14006
Cyprus,2021-05-31,Exit,18541
Cyprus,2021-06-30,Entry,13451
Cyprus,2021-06-30,Exit,17676
Cyprus,2021-07-31,Entry,11424
Cyprus,2021-07-31,Exit,10977
Cyprus,2021-08-31,Entry,10630
Cyprus,2021-08-31,Exit,10450
Cyprus,2021-09-30,Entry,26249
Cyprus,2021-09-30,Exit,23728
Cyprus,2021-10-31,Entry,36440
Cyprus,2021-10-31,Exit,35150
Cyprus,2021-11-30,Entry,36252
Cyprus,2021-11-30,Exit,35688
Cyprus,2021-12-31,Entry,21953
Cyprus,2021-12-31,Exit,20570
Cyprus,2022-01-31,Entry,17602
Cyprus,2022-01-31,Exit,16874
Cyprus,2022-02-28,Entry,30180
Cyprus,2022-02-28,Exit,28920
Cyprus,2022-03-31,Entry,33926
Cyprus,2022-03-31,Exit,32685
Cyprus,2022-04-30,Entry,23707
Cyprus,2022-04-30,Exit,22609
Cyprus,2022-05-31,Entry,28500
Cyprus,2022-05-31,Exit,26780
Cyprus,2022-06-30,Entry,26205
Cyprus,2022-06-30,Exit,23504
Cyprus,2022-07-31,Entry,24989
Cyprus,2022-07-31,Exit,22315
Cyprus,2022-08-31,Entry,22765
Cyprus,2022-08-31,Exit,21024
Cyprus,2022-09-30,Entry,36107
Cyprus,2022-09-30,Exit,31957
Cyprus,2022-10-31,Entry,54275
Cyprus,2022-10-31,Exit,51058
Cyprus,2022-11-30,Entry,52969
Cyprus,2022-11-30,Exit,49290
Cyprus,2022-12-31,Entry,32139
Cyprus,2022-12-31,Exit,29112
Cyprus,2023-01-31,Entry,31585
Cyprus,2023-01-31,Exit,28563
Cyprus,2023-02-28,Entry,52857
Cyprus,2023-02-28,Exit,49807
Cyprus,2023-03-31,Entry,55460
Cyprus,2023-03-31,Exit,52323
Cyprus,2023-04-30,Entry,36495
Cyprus,2023-04-30,Exit,34158
Cyprus,2023-05-31,Entry,35314
Cyprus,2023-05-31,Exit,32819
Cyprus,2023-06-30,Entry,36175
Cyprus,2023-06-30,Exit,34794
Cyprus,2023-07-31,Entry,24174
Cyprus,2023-07-31,Exit,23006
Dagenham East,2019-01-31,Entry,118548
Dagenham East,2019-01-31,Exit,110392
Dagenham East,2019-02-28,Entry,121087
Dagenham East,2019-02-28,Exit,110729
Dagenham East,2019-03-31,Entry,135232
Dagenham East,2019-03-31,Exit,123614
Dagenham East,2019-04-30,Entry,115390
Dagenham East,2019-04-30,Exit,103278
Dagenham East,2019-05-31,Entry,125726
Dagenham East,2019-05-31,Exit,115168
Dagenham East,2019-06-30,Entry,144517
Dagenham East,2019-06-30,Exit,135487
Dagenham East,2019-07-31,Entry,152503
Dagenham East,2019-07-31,Exit,139891
Dagenham East,2019-08-31,Entry,142253
Dagenham East,2019-08-31,Exit,131260
Dagenham East,2019-09-30,Entry,145247
Dagenham East,2019-09-30,Exit,137666
Dagenham East,2019-10-31,Entry,141220
Dagenham East,2019-10-31,Exit,131477
Dagenham East,2019-11-30,Entry,131571
Dagenham East,2019-11-30,Exit,121430
Dagenham East,2019-12-31,Entry,115061
Dagenham East,2019-12-31,Exit,104469
Dagenham East,2020-01-31,Entry,128337
Dagenham East,2020-01-31,Exit,118121
Dagenham East,2020-02-29,Entry,117541
Dagenham East,2020-02-29,Exit,110654
Dagenham East,2020-03-31,Entry,89563
Dagenham East,2020-03-31,Exit,82109
Dagenham East,2020-04-30,Entry,18217
Dagenham East,2020-04-30,Exit,16877
Dagenham East,2020-05-31,Entry,24748
Dagenham East,2020-05-31,Exit,22987
Dagenham East,2020-06-30,Entry,42541
Dagenham East,2020-06-30,Exit,37369
Dagenham East,2020-07-31,Entry,58848
Dagenham East,2020-07-31,Exit,53725
Dagenham East,2020-08-31,Entry,59113
Dagenham East,2020-08-31,Exit,54216
Dagenham East,2020-09-30,Entry,80362
Dagenham East,2020-09-30,Exit,73739
Dagenham East,2020-10-31,Entry,77002
Dagenham East,2020-10-31,Exit,70323
Dagenham East,2020-11-30,Entry,64896
Dagenham East,2020-11-30,Exit,60043
Dagenham East,2020-12-31,Entry,62371
Dagenham East,2020-12-31,Exit,61084
Dagenham East,2021-01-31,Entry,42815
Dagenham East,2021-01-31,Exit,44292
Dagenham East,2021-02-28,Entry,45018
Dagenham East,2021-02-28,Exit,46862
Dagenham East,2021-03-31,Entry,68643
Dagenham East,2021-03-31,Exit,70435
Dagenham East,2021-04-30,Entry,72281
Dagenham East,2021-04-30,Exit,77551
Dagenham East,2021-05-31,Entry,80014
Dagenham East,2021-05-31,Exit,85126
Dagenham East,2021-06-30,Entry,80245
Dagenham East,2021-06-30,Exit,82813
Dagenham East,2021-07-31,Entry,78416
Dagenham East,2021-07-31,Exit,70965
Dagenham East,2021-08-31,Entry,78035
Dagenham East,2021-08-31,Exit,71968
Dagenham East,2021-09-30,Entry,102527
Dagenham East,2021-09-30,Exit,98419
Dagenham East,2021-10-31,Entry,94704
Dagenham East,2021-10-31,Exit,88104
Dagenham East,2021-11-30,Entry,101157
Dagenham East,2021-11-30,Exit,94114
Dagenham East,2021-12-31,Entry,83708
Dagenham East,2021-12-31,Exit,76992
Dagenham East,2022-01-31,Entry,87799
Dagenham East,2022-01-31,Exit,82469
Dagenham East,2022-02-28,Entry,92345
Dagenham East,2022-02-28,Exit,86178
Dagenham East,2022-03-31,Entry,101683
Dagenham East,2022-03-31,Exit,95816
Dagenham East,2022-04-30,Entry,92266
Dagenham East,2022-04-30,Exit,86166
Dagenham East,2022-05-31,Entry,95753
Dagenham East,2022-05-31,Exit,88739
Dagenham East,2022-06-30,Entry,85621
Dagenham East,2022-06-30,Exit,80645
Dagenham East,2022-07-31,Entry,92237
Dagenham East,2022-07-31,Exit,84916
Dagenham East,2022-08-31,Entry,80505
Dagenham East,2022-08-31,Exit,74989
Dagenham East,2022-09-30,Entry,98091
Dagenham East,2022-09-30,Exit,90786
Dagenham East,2022-10-31,Entry,106267
Dagenham East,2022-10-31,Exit,98425
Dagenham East,2022-11-30,Entry,107760
Dagenham East,2022-11-30,Exit,100369
Dagenham East,2022-12-31,Entry,97394
Dagenham East,2022-12-31,Exit,88039
Dagenham East,2023-01-31,Entry,104247
Dagenham East,2023-01-31,Exit,94539
Dagenham East,2023-02-28,Entry,107789
Dagenham East,2023-02-28,Exit,100369
Dagenham East,2023-03-31,Entry,110675
Dagenham East,2023-03-31,Exit,104357
Dagenham East,2023-04-30,Entry,103795
Dagenham East,2023-04-30,Exit,96624
Dagenham East,2023-05-31,Entry,116262
Dagenham East,2023-05-31,Exit,108104
Dagenham East,2023-06-30,Entry,117056
Dagenham East,2023-06-30,Exit,107932
Dagenham East,2023-07-31,Entry,84023
Dagenham East,2023-07-31,Exit,77358
Dagenham Heathway,2019-01-31,Entry,225182
Dagenham Heathway,2019-01-31,Exit,225330
Dagenham Heathway,2019-02-28,Entry,230032
Dagenham Heathway,2019-02-28,Exit,228336
Dagenham Heathway,2019-03-31,Entry,259219
Dagenham Heathway,2019-03-31,Exit,254831
Dagenham Heathway,2019-04-30,Entry,222338
Dagenham Heathway,2019-04-30,Exit,216303
Dagenham Heathway,2019-05-31,Entry,235117
Dagenham Heathway,2019-05-31,Exit,229762
Dagenham Heathway,2019-06-30,Entry,232552
Dagenham Heathway,2019-06-30,Exit,226742
Dagenham Heathway,2019-07-31,Entry,248036
Dagenham Heathway,2019-07-31,Exit,240550
Dagenham Heathway,2019-08-31,Entry,223175
Dagenham Heathway,2019-08-31,Exit,216332
Dagenham Heathway,2019-09-30,Entry,237147
Dagenham Heathway,2019-09-30,Exit,231504
Dagenham Heathway,2019-10-31,Entry,257782
Dagenham Heathway,2019-10-31,Exit,252109
Dagenham Heathway,2019-11-30,Entry,248137
Dagenham Heathway,2019-11-30,Exit,242375
Dagenham Heathway,2019-12-31,Entry,218034
Dagenham Heathway,2019-12-31,Exit,212619
Dagenham Heathway,2020-01-31,Entry,239427
Dagenham Heathway,2020-01-31,Exit,236088
Dagenham Heathway,2020-02-29,Entry,223282
Dagenham Heathway,2020-02-29,Exit,221120
Dagenham Heathway,2020-03-31,Entry,169458
Dagenham Heathway,2020-03-31,Exit,169092
Dagenham Heathway,2020-04-30,Entry,38521
Dagenham Heathway,2020-04-30,Exit,38580
Dagenham Heathway,2020-05-31,Entry,51755
Dagenham Heathway,2020-05-31,Exit,52350
Dagenham Heathway,2020-06-30,Entry,80372
Dagenham Heathway,2020-06-30,Exit,77304
Dagenham Heathway,2020-07-31,Entry,112850
Dagenham Heathway,2020-07-31,Exit,107955
Dagenham Heathway,2020-08-31,Entry,115043
Dagenham Heathway,2020-08-31,Exit,109302
Dagenham Heathway,2020-09-30,Entry,149983
Dagenham Heathway,2020-09-30,Exit,144608
Dagenham Heathway,2020-10-31,Entry,140801
Dagenham Heathway,2020-10-31,Exit,137407
Dagenham Heathway,2020-11-30,Entry,115418
Dagenham Heathway,2020-11-30,Exit,114120
Dagenham Heathway,2020-12-31,Entry,120664
Dagenham Heathway,2020-12-31,Exit,129016
