player_name,match_id,batting_average,strike_rate,bowling_average,runs_per_ball
CE Rudd,87.0,inf,1.09,,
CE Rudd,89.0,inf,1.09,,
CE Rudd,90.0,inf,1.09,,
TG Norris,35.0,,,inf,1.9
TG Norris,46.0,,,inf,1.73
TG Norris,52.0,,,40.0,1.43
TG Norris,55.0,,,26.0,1.37
TG Norris,60.0,,,20.67,1.29
TG Norris,64.0,11.0,0.79,23.0,1.3
TG Norris,131.0,11.0,0.79,27.33,1.41
TG Norris,136.0,11.0,0.79,28.0,1.33
TG Norris,141.0,22.0,0.81,20.6,1.32
TG Norris,144.0,22.0,0.81,24.0,1.36
TG Norris,148.0,22.0,0.81,29.8,1.45
LK Bell,35.0,,,11.5,1.15
LK Bell,40.0,,,8.4,1.05
LK Bell,42.0,,,11.8,0.98
LK Bell,46.0,,,11.43,1.0
LK Bell,50.0,,,15.71,1.16
LK Bell,52.0,,,14.33,1.17
LK Bell,55.0,,,16.44,1.18
LK Bell,60.0,,,14.17,1.17
LK Bell,64.0,4.0,0.57,13.86,1.18
LK Bell,66.0,4.0,0.57,16.0,1.21
LK Bell,70.0,2.5,0.62,16.73,1.22
LK Bell,74.0,2.5,0.62,16.0,1.21
LK Bell,78.0,2.5,0.62,15.21,1.2
LK Bell,81.0,2.5,0.62,13.0,1.15
LK Bell,87.0,3.33,0.77,13.75,1.18
LK Bell,89.0,3.33,0.77,14.48,1.21
LK Bell,90.0,3.33,0.77,14.46,1.18
LK Bell,128.0,3.33,0.77,14.52,1.15
LK Bell,131.0,3.33,0.77,14.89,1.16
LK Bell,137.0,3.33,0.77,15.93,1.22
LK Bell,142.0,3.33,0.77,15.28,1.22
LK Bell,146.0,3.33,0.77,15.88,1.25
RH Priest,35.0,4.0,1.0,,
RH Priest,39.0,4.0,0.8,,
RH Priest,41.0,28.0,1.62,,
RH Priest,45.0,25.5,1.52,,
RH Priest,51.0,22.0,1.53,,
RH Priest,57.0,21.67,1.51,,
RH Priest,59.0,19.71,1.37,,
SJ Johnson,35.0,4.0,1.33,13.0,0.87
SJ Johnson,39.0,8.5,1.42,5.8,0.83
SJ Johnson,41.0,14.0,0.91,9.5,1.04
SJ Johnson,45.0,17.75,1.06,8.5,1.13
SJ Johnson,51.0,14.2,1.0,8.38,1.15
SJ Johnson,57.0,14.5,1.02,8.19,1.15
SJ Johnson,59.0,17.14,1.14,10.0,1.19
NR Sciver,35.0,44.0,1.52,16.5,1.65
NR Sciver,39.0,38.5,1.48,31.0,1.77
NR Sciver,41.0,36.33,1.6,46.5,1.86
NR Sciver,45.0,34.0,1.49,37.33,1.72
NR Sciver,51.0,38.0,1.45,41.33,1.65
NR Sciver,57.0,34.5,1.4,47.33,1.67
NR Sciver,59.0,31.43,1.37,53.0,1.67
NR Sciver,71.0,31.38,1.31,45.75,1.66
NR Sciver,73.0,38.75,1.29,52.0,1.66
NR Sciver,76.0,44.0,1.28,38.17,1.64
NR Sciver,81.0,41.22,1.22,42.33,1.69
NR Sciver,85.0,37.6,1.21,34.5,1.67
NR Sciver,89.0,44.8,1.29,32.56,1.63
NR Sciver,125.0,45.18,1.31,32.56,1.63
NR Sciver,132.0,41.75,1.29,32.56,1.63
NR Sciver,136.0,48.5,1.36,32.56,1.63
NR Sciver,140.0,45.54,1.36,32.56,1.63
NR Sciver,143.0,48.08,1.38,32.56,1.63
NR Sciver,145.0,45.93,1.38,32.56,1.63
NR Sciver,149.0,44.27,1.38,32.56,1.63
KH Brunt,35.0,22.0,0.76,inf,1.15
KH Brunt,39.0,65.0,1.0,53.0,1.32
KH Brunt,41.0,36.5,1.0,40.0,1.33
KH Brunt,45.0,28.0,0.97,25.5,1.36
KH Brunt,51.0,26.0,0.9,23.4,1.23
KH Brunt,57.0,21.0,0.89,22.0,1.2
KH Brunt,59.0,20.0,0.9,26.17,1.24
KH Brunt,67.0,19.0,0.88,30.17,1.27
KH Brunt,71.0,17.75,0.9,34.33,1.27
KH Brunt,73.0,15.89,0.91,38.0,1.25
KH Brunt,76.0,15.89,0.91,34.29,1.22
KH Brunt,81.0,14.8,0.89,35.57,1.2
KH Brunt,85.0,14.8,0.89,29.33,1.16
KH Brunt,89.0,13.64,0.87,28.5,1.15
KH Brunt,125.0,14.64,0.88,31.7,1.21
KH Brunt,132.0,16.0,0.94,32.5,1.17
KH Brunt,143.0,16.0,0.94,31.55,1.17
KH Brunt,145.0,16.0,0.94,34.45,1.2
H Graham,35.0,24.0,1.41,inf,1.1
H Graham,39.0,13.0,1.24,32.0,1.28
H Graham,41.0,13.5,1.23,22.5,1.29
H Graham,45.0,35.5,1.65,20.0,1.2
H Graham,51.0,26.0,1.59,9.5,1.09
H Graham,57.0,26.0,1.44,11.62,1.16
H Graham,59.0,25.0,1.33,12.38,1.16
H Graham,77.0,27.2,1.32,12.9,1.23
H Graham,82.0,23.0,1.28,14.0,1.23
H Graham,87.0,23.43,1.29,14.92,1.23
AJ Freeborn,35.0,10.0,0.62,,
AJ Freeborn,39.0,12.0,0.6,,
AJ Freeborn,41.0,12.0,0.6,,
AJ Freeborn,45.0,15.0,0.65,,
AJ Freeborn,51.0,19.0,0.79,,
AJ Freeborn,57.0,24.5,1.04,,
AJ Freeborn,59.0,16.33,1.02,,
AJ Freeborn,67.0,31.33,1.09,,
AJ Freeborn,71.0,24.75,1.08,,
AJ Freeborn,73.0,20.8,1.09,,
AJ Freeborn,76.0,20.8,1.09,,
AJ Freeborn,81.0,21.4,1.06,,
AJ Freeborn,85.0,21.4,1.06,,
AJ Freeborn,89.0,18.17,1.06,,
AJ Freeborn,126.0,17.57,1.08,,
AJ Freeborn,130.0,16.88,1.08,,
AJ Freeborn,134.0,16.88,1.08,,
AJ Freeborn,139.0,16.88,1.08,,
AJ Freeborn,142.0,15.56,1.04,,
AJ Freeborn,145.0,15.56,1.04,,
S Glenn,35.0,inf,1.0,33.0,1.65
S Glenn,39.0,12.0,1.33,36.5,1.82
S Glenn,41.0,12.0,1.33,30.0,1.8
S Glenn,45.0,9.5,1.36,27.0,1.54
S Glenn,51.0,7.33,1.22,26.8,1.49
S Glenn,57.0,6.0,1.2,27.33,1.49
S Glenn,59.0,11.75,1.47,30.67,1.47
S Glenn,67.0,11.75,1.47,24.88,1.37
S Glenn,71.0,10.4,1.37,27.38,1.37
S Glenn,73.0,8.83,1.29,25.0,1.39
S Glenn,76.0,8.83,1.29,26.0,1.43
S Glenn,81.0,7.57,1.26,26.82,1.44
S Glenn,85.0,7.57,1.26,28.18,1.41
S Glenn,89.0,7.86,1.25,29.45,1.41
S Glenn,131.0,7.86,1.25,24.21,1.36
S Glenn,136.0,7.86,1.25,22.44,1.33
S Glenn,141.0,9.0,1.2,22.29,1.31
S Glenn,144.0,8.11,1.14,19.9,1.28
S Glenn,148.0,7.5,1.12,21.15,1.28
KE Bryce,35.0,0.0,0.0,20.0,1.33
KE Bryce,39.0,0.5,0.25,33.0,1.32
KE Bryce,41.0,0.5,0.25,19.0,1.09
KE Bryce,45.0,0.5,0.25,31.5,1.4
KE Bryce,51.0,0.5,0.25,36.0,1.31
KE Bryce,57.0,3.5,0.7,28.33,1.31
KE Bryce,59.0,4.5,0.75,34.33,1.37
KE Bryce,67.0,4.5,0.75,17.5,1.21
KE Bryce,71.0,10.5,1.05,21.33,1.24
KE Bryce,73.0,11.0,1.05,22.67,1.26
KE Bryce,76.0,11.0,1.05,24.67,1.31
KE Bryce,81.0,11.0,1.05,25.67,1.31
KE Bryce,85.0,11.0,1.05,28.33,1.38
KE Bryce,130.0,13.0,0.9,30.67,1.38
KE Bryce,133.0,8.67,0.87,32.17,1.35
KE Bryce,138.0,8.67,0.87,31.0,1.37
KE Bryce,143.0,8.67,0.87,32.29,1.39
KE Bryce,147.0,14.5,1.02,24.5,1.34
LF Higham,35.0,,,,
LF Higham,39.0,,,,
LF Higham,41.0,,,6.0,0.8
LF Higham,57.0,,,6.0,0.8
LF Higham,59.0,,,6.0,0.8
LF Higham,65.0,,,14.0,1.12
LF Higham,69.0,,,18.67,1.24
LF Higham,75.0,,,27.0,1.35
LF Higham,77.0,,,31.0,1.33
LF Higham,82.0,,,24.0,1.28
LF Higham,87.0,,,23.6,1.39
LF Higham,132.0,,,18.38,1.4
LF Higham,135.0,,,18.38,1.4
LF Higham,138.0,,,16.89,1.38
LF Higham,144.0,,,16.6,1.38
LF Higham,147.0,inf,3.0,15.25,1.37
LF Higham,150.0,inf,3.0,14.46,1.28
ML Kirk,35.0,,,,
ML Kirk,39.0,,,,
ML Kirk,41.0,,,,
T Graves,35.0,,,,
T Graves,39.0,4.0,0.57,,
BF Smith,36.0,19.0,1.73,26.0,1.3
BF Smith,40.0,10.0,1.05,58.0,1.49
BF Smith,43.0,7.67,1.0,37.0,1.37
BF Smith,47.0,6.5,0.81,24.75,1.34
BF Smith,51.0,10.6,1.1,23.4,1.31
BF Smith,53.0,15.17,1.08,28.0,1.41
BF Smith,55.0,17.71,1.12,34.8,1.46
BF Smith,62.0,17.12,1.15,39.6,1.48
BF Smith,67.0,17.0,1.15,36.33,1.42
BF Smith,71.0,15.8,1.14,37.5,1.42
BF Smith,73.0,15.27,1.12,27.33,1.38
BF Smith,76.0,19.25,1.19,26.4,1.33
BF Smith,81.0,17.77,1.18,28.6,1.34
BF Smith,85.0,17.07,1.13,25.0,1.31
BF Smith,89.0,17.0,1.13,23.43,1.34
BF Smith,125.0,15.94,1.13,22.62,1.37
BF Smith,132.0,19.12,1.2,23.88,1.37
BF Smith,136.0,18.44,1.19,23.59,1.34
BF Smith,140.0,20.0,1.27,26.82,1.43
BF Smith,143.0,20.4,1.28,26.83,1.42
BF Smith,145.0,22.48,1.32,28.72,1.44
BF Smith,149.0,21.86,1.31,28.95,1.45
HK Matthews,36.0,30.0,1.5,14.5,1.93
HK Matthews,40.0,31.5,1.58,22.0,1.26
HK Matthews,43.0,67.0,1.49,21.33,1.16
HK Matthews,47.0,51.67,1.4,14.5,1.16
HK Matthews,51.0,45.75,1.28,12.5,1.05
HK Matthews,53.0,39.2,1.27,16.38,1.18
HK Matthews,55.0,35.67,1.24,15.8,1.21
HK Matthews,62.0,31.57,1.19,15.5,1.25
HK Matthews,68.0,30.12,1.2,17.67,1.33
HK Matthews,72.0,34.44,1.29,21.0,1.41
HK Matthews,78.0,33.0,1.26,18.53,1.4
HK Matthews,127.0,35.91,1.32,18.41,1.43
HK Matthews,129.0,32.92,1.3,18.88,1.43
HK Matthews,134.0,32.15,1.28,18.88,1.43
HK Matthews,148.0,32.43,1.3,18.88,1.43
HK Matthews,150.0,30.27,1.28,18.88,1.43
AJ Macleod,36.0,6.0,0.86,inf,2.0
AJ Macleod,40.0,5.5,0.73,inf,2.0
AJ Macleod,53.0,15.0,1.07,inf,2.0
AJ Macleod,55.0,15.5,1.07,inf,2.0
AJ Macleod,62.0,11.0,1.0,inf,2.0
G Redmayne,36.0,16.0,0.94,,
G Redmayne,40.0,15.5,0.84,,
G Redmayne,43.0,34.5,0.96,,
G Redmayne,47.0,33.0,0.98,,
G Redmayne,51.0,25.0,0.95,,
G Redmayne,53.0,23.4,0.98,,
G Redmayne,55.0,30.4,1.04,,
G Redmayne,62.0,31.17,1.07,,
SJ Taylor,36.0,18.0,1.06,,
SJ Taylor,40.0,9.0,1.0,,
SJ Taylor,43.0,9.0,1.0,,
SJ Taylor,47.0,15.67,1.12,,
SJ Taylor,51.0,14.5,1.12,,
SJ Taylor,53.0,14.8,1.17,,
SJ Taylor,55.0,13.0,1.15,,
SN Luff,36.0,13.0,1.08,,
SN Luff,40.0,10.5,1.11,,
SN Luff,43.0,10.5,1.11,,
SN Luff,47.0,16.5,1.14,,
SN Luff,51.0,14.0,1.05,,
SN Luff,53.0,12.25,1.07,,
SN Luff,55.0,15.8,1.18,,
SN Luff,62.0,13.17,1.16,,
SN Luff,66.0,14.0,1.2,,
SN Luff,69.0,20.5,1.23,,
SN Luff,76.0,18.43,1.21,,
SN Luff,80.0,17.62,1.18,,
SN Luff,83.0,15.78,1.15,,
SN Luff,86.0,15.0,1.09,,
GM Hennessy,36.0,inf,1.0,inf,1.6
GM Hennessy,40.0,inf,0.97,inf,1.16
GM Hennessy,43.0,inf,0.97,27.0,1.2
GM Hennessy,47.0,34.0,0.87,33.0,1.1
GM Hennessy,51.0,22.5,0.85,41.0,1.17
GM Hennessy,53.0,15.67,0.84,52.5,1.24
GM Hennessy,55.0,15.67,0.84,71.5,1.36
GM Hennessy,62.0,14.5,0.77,78.0,1.42
P Cleary,36.0,4.0,1.0,14.0,0.93
P Cleary,40.0,6.0,1.0,21.5,1.43
P Cleary,43.0,6.0,1.0,21.0,1.4
P Cleary,47.0,4.0,0.92,20.75,1.28
P Cleary,51.0,5.0,0.88,17.33,1.22
P Cleary,53.0,4.5,0.9,21.17,1.27
P Cleary,55.0,4.5,0.9,25.83,1.35
P Cleary,62.0,3.6,0.82,25.71,1.38
A Griffiths,36.0,4.0,0.8,inf,1.7
A Griffiths,40.0,4.0,0.8,inf,1.7
A Griffiths,43.0,4.0,0.8,38.0,1.52
A Griffiths,47.0,4.0,0.8,38.0,1.52
A Griffiths,51.0,2.5,0.56,49.0,1.63
A Griffiths,55.0,2.5,0.56,62.0,1.77
A Griffiths,62.0,3.67,0.65,62.0,1.77
A Griffiths,127.0,3.67,0.65,29.33,1.6
A Griffiths,129.0,5.0,0.62,17.5,1.4
A Griffiths,134.0,5.0,0.62,18.29,1.35
A Griffiths,137.0,5.0,0.62,21.43,1.36
A Griffiths,140.0,5.0,0.62,25.14,1.35
A Griffiths,148.0,5.0,0.62,27.86,1.39
A Griffiths,150.0,5.75,0.79,29.0,1.4
KL George,36.0,,,,
KL George,40.0,inf,1.25,,
KL George,43.0,inf,1.25,,
KL George,47.0,inf,1.25,,
KL George,51.0,6.0,0.86,,
KL George,53.0,3.0,0.75,,
KL George,55.0,3.0,0.75,,
KL George,62.0,3.67,0.65,,
KL George,68.0,5.33,0.64,27.0,1.8
KL George,72.0,5.33,0.64,47.0,1.88
KL George,78.0,7.5,0.94,47.0,1.88
KL George,80.0,6.8,0.85,58.0,1.93
KL George,82.0,5.67,0.83,58.0,1.93
KL George,85.0,4.86,0.74,58.0,1.93
KL George,130.0,4.86,0.74,78.0,1.95
KL George,133.0,4.25,0.72,109.0,1.98
KL George,138.0,3.89,0.71,127.0,2.12
KL George,143.0,5.44,0.79,127.0,2.12
KL George,147.0,5.67,0.81,127.0,2.12
N Harvey,36.0,,,inf,1.9
N Harvey,40.0,,,42.0,1.68
N Harvey,43.0,,,50.0,1.43
N Harvey,47.0,,,20.33,1.22
N Harvey,51.0,0.0,0.0,22.0,1.2
N Harvey,53.0,0.0,0.0,27.0,1.16
N Harvey,55.0,0.0,0.0,26.75,1.19
N Harvey,62.0,1.5,0.43,28.25,1.19
L Winfield,36.0,0.0,0.0,,
L Winfield,39.0,16.5,1.06,,
L Winfield,44.0,12.33,0.95,,
L Winfield,48.0,9.5,0.86,,
L Winfield,52.0,10.4,0.9,,
L Winfield,56.0,9.0,0.89,,
L Winfield,61.0,16.86,1.19,,
L Winfield,65.0,27.43,1.36,,
L Winfield,70.0,27.12,1.36,,
L Winfield,73.0,24.67,1.33,,
L Winfield,79.0,29.22,1.28,,
L Winfield,83.0,34.11,1.32,,
L Winfield,88.0,33.2,1.31,,
L Winfield,90.0,30.64,1.3,,
L Winfield,129.0,31.58,1.28,,
L Winfield,133.0,29.38,1.25,,
L Winfield,135.0,28.64,1.25,,
L Winfield,139.0,29.47,1.25,,
L Winfield,141.0,27.81,1.23,,
L Winfield,146.0,26.29,1.21,,
L Winfield,149.0,24.83,1.21,,
JI Rodrigues,36.0,inf,2.14,,
JI Rodrigues,39.0,152.0,1.81,,
JI Rodrigues,44.0,83.0,1.77,,
JI Rodrigues,48.0,74.33,1.62,,
JI Rodrigues,52.0,60.25,1.54,,
JI Rodrigues,56.0,49.6,1.54,,
JI Rodrigues,61.0,41.5,1.51,,
JI Rodrigues,65.0,42.86,1.52,,
JI Rodrigues,69.0,37.75,1.5,,
JI Rodrigues,126.0,35.33,1.5,,
JI Rodrigues,128.0,32.4,1.48,inf,1.8
JI Rodrigues,132.0,32.45,1.42,inf,1.8
JI Rodrigues,135.0,29.75,1.42,inf,1.8
JI Rodrigues,138.0,28.15,1.38,inf,1.8
JI Rodrigues,144.0,28.29,1.38,inf,1.8
JI Rodrigues,147.0,27.67,1.38,inf,1.8
JI Rodrigues,150.0,26.81,1.36,inf,1.8
L Wolvaardt,36.0,1.0,0.25,,
L Wolvaardt,39.0,2.0,0.44,,
L Wolvaardt,44.0,10.33,0.89,,
L Wolvaardt,48.0,13.25,0.95,,
L Wolvaardt,52.0,18.5,0.95,,
L Wolvaardt,56.0,37.25,1.16,,
L Wolvaardt,61.0,36.2,1.17,,
L Wolvaardt,65.0,38.33,1.19,,
L Wolvaardt,69.0,42.33,1.14,,
L Wolvaardt,75.0,40.86,1.16,,
L Wolvaardt,77.0,53.71,1.27,,
L Wolvaardt,82.0,52.12,1.25,,
L Wolvaardt,87.0,51.89,1.27,,
L Wolvaardt,130.0,50.5,1.25,,
L Wolvaardt,133.0,48.36,1.25,,
L Wolvaardt,138.0,44.75,1.25,,
L Wolvaardt,143.0,43.08,1.21,,
L Wolvaardt,147.0,40.57,1.2,,
HJ Armitage,36.0,1.0,0.5,,
HJ Armitage,39.0,0.5,0.33,18.0,1.2
HJ Armitage,61.0,5.5,1.0,29.0,1.45
HJ Armitage,65.0,4.0,0.86,29.0,1.45
HJ Armitage,69.0,7.0,1.08,29.0,1.45
HJ Armitage,75.0,11.8,1.31,33.0,1.57
HJ Armitage,77.0,13.83,1.28,33.0,1.57
HJ Armitage,82.0,17.57,1.19,20.5,1.58
HJ Armitage,87.0,16.25,1.17,20.5,1.58
HJ Armitage,126.0,15.89,1.14,20.5,1.58
HJ Armitage,128.0,16.4,1.14,20.5,1.58
HJ Armitage,132.0,17.6,1.13,20.5,1.58
HJ Armitage,135.0,19.82,1.15,20.5,1.58
HJ Armitage,138.0,19.58,1.13,20.5,1.58
HJ Armitage,144.0,18.15,1.11,20.5,1.58
HJ Armitage,147.0,20.14,1.11,20.5,1.58
HJ Armitage,150.0,19.07,1.1,30.0,1.82
BAM Heath,36.0,12.0,1.71,,
BAM Heath,39.0,8.5,1.7,,
BAM Heath,44.0,5.67,1.42,,
BAM Heath,48.0,4.75,1.36,,
BAM Heath,52.0,4.2,1.31,,
BAM Heath,56.0,3.5,1.17,,
BAM Heath,65.0,3.86,1.12,,
BAM Heath,69.0,10.5,1.45,,
BAM Heath,75.0,9.78,1.4,,
BAM Heath,77.0,9.1,1.34,,
BAM Heath,82.0,8.36,1.23,,
BAM Heath,87.0,8.25,1.18,,
BAM Heath,126.0,8.25,1.18,,
BAM Heath,128.0,8.46,1.2,,
BAM Heath,132.0,10.23,1.3,,
BAM Heath,135.0,10.77,1.32,,
BAM Heath,138.0,11.43,1.37,,
BAM Heath,144.0,11.87,1.42,,
BAM Heath,147.0,11.12,1.41,,
BAM Heath,150.0,10.47,1.39,,
AN Davidson-Richards,36.0,inf,0.82,15.0,1.5
AN Davidson-Richards,39.0,inf,0.83,17.25,1.72
AN Davidson-Richards,44.0,67.0,1.12,14.33,1.43
AN Davidson-Richards,48.0,44.5,1.1,17.14,1.5
AN Davidson-Richards,52.0,53.0,1.07,19.86,1.54
AN Davidson-Richards,56.0,35.67,1.04,21.86,1.51
AN Davidson-Richards,61.0,27.5,1.03,24.57,1.55
AN Davidson-Richards,65.0,30.5,1.01,28.57,1.59
AN Davidson-Richards,69.0,31.0,1.0,22.0,1.51
AN Davidson-Richards,75.0,31.25,1.0,19.23,1.51
AN Davidson-Richards,77.0,31.25,1.0,21.23,1.52
AN Davidson-Richards,82.0,25.4,0.99,22.31,1.52
AN Davidson-Richards,87.0,21.83,0.98,21.93,1.56
AN Davidson-Richards,126.0,23.67,1.02,18.37,1.51
AN Davidson-Richards,128.0,21.0,1.01,19.74,1.54
AN Davidson-Richards,132.0,21.0,1.01,20.42,1.53
AN Davidson-Richards,135.0,21.0,1.01,20.7,1.52
AN Davidson-Richards,138.0,22.57,1.06,19.04,1.52
AN Davidson-Richards,144.0,20.25,1.06,19.21,1.52
AN Davidson-Richards,147.0,21.0,1.06,20.21,1.53
AN Davidson-Richards,150.0,21.0,1.06,19.77,1.52
L Harris,36.0,,,,
L Harris,39.0,31.0,2.38,,
L Harris,44.0,18.0,2.25,,
L Harris,48.0,25.5,2.32,,
L Harris,52.0,25.5,2.32,,
L Harris,61.0,20.33,1.74,,
L Harris,127.0,20.25,1.93,,
L Harris,129.0,16.2,1.88,,
L Harris,134.0,13.67,1.74,,
L Harris,137.0,14.43,1.84,,
L Harris,140.0,12.62,1.8,,
L Harris,148.0,11.22,1.77,,
L Harris,150.0,13.8,1.79,,
LCN Smith,36.0,,,5.33,0.8
LCN Smith,39.0,8.0,1.33,7.25,0.72
LCN Smith,44.0,5.5,0.85,10.4,0.87
LCN Smith,48.0,6.5,0.93,9.57,0.84
LCN Smith,52.0,6.5,0.93,10.25,0.89
LCN Smith,56.0,15.0,1.07,11.67,0.94
LCN Smith,61.0,12.0,1.06,12.7,0.96
LCN Smith,65.0,12.0,1.06,16.1,1.07
LCN Smith,69.0,12.0,1.06,15.42,1.08
LCN Smith,75.0,12.0,1.06,18.58,1.17
LCN Smith,77.0,12.0,1.06,21.33,1.24
LCN Smith,82.0,12.67,1.06,22.42,1.19
LCN Smith,87.0,15.67,1.15,20.21,1.15
LCN Smith,126.0,15.67,1.15,19.53,1.12
LCN Smith,128.0,16.33,1.14,17.88,1.08
LCN Smith,132.0,16.33,1.14,17.42,1.1
LCN Smith,135.0,16.33,1.14,18.05,1.12
LCN Smith,138.0,16.33,1.14,18.38,1.15
LCN Smith,144.0,16.33,1.14,18.27,1.15
LCN Smith,147.0,16.67,1.11,18.48,1.15
EA Russell,36.0,,,29.0,1.45
EA Russell,39.0,,,27.0,1.35
EA Russell,44.0,inf,1.0,34.5,1.15
EA Russell,48.0,inf,1.0,46.5,1.24
EA Russell,52.0,inf,1.0,50.0,1.25
EA Russell,56.0,inf,1.0,62.0,1.31
EA Russell,61.0,inf,1.0,71.0,1.35
EA Russell,87.0,inf,1.0,71.0,1.35
PC Graham,36.0,,,inf,1.95
PC Graham,39.0,,,inf,1.8
PC Graham,44.0,inf,1.0,inf,1.74
PC Graham,48.0,inf,1.0,inf,1.76
PC Graham,84.0,inf,1.0,98.0,1.63
PC Graham,88.0,inf,1.0,129.0,1.72
PC Graham,147.0,inf,1.0,146.0,1.72
KA Levick,36.0,,,8.0,0.8
KA Levick,39.0,,,9.25,0.92
KA Levick,44.0,,,12.0,1.0
KA Levick,48.0,,,16.2,1.01
KA Levick,52.0,,,21.0,1.11
KA Levick,56.0,,,25.6,1.16
KA Levick,61.0,,,21.57,1.16
KA Levick,65.0,,,24.57,1.19
KA Levick,69.0,,,22.5,1.16
KA Levick,75.0,,,21.56,1.14
KA Levick,77.0,,,21.5,1.13
KA Levick,82.0,,,21.64,1.13
KA Levick,87.0,,,19.08,1.08
KA Levick,126.0,,,19.0,1.06
KA Levick,130.0,inf,0.67,17.38,1.03
KA Levick,134.0,inf,0.67,17.06,1.06
KA Levick,139.0,inf,0.67,16.3,1.05
KA Levick,142.0,inf,1.0,16.62,1.06
KA Levick,145.0,inf,1.0,16.48,1.08
J Gardner,37.0,9.0,2.25,,
J Gardner,44.0,9.0,2.25,,
J Gardner,47.0,10.5,2.33,,
J Gardner,49.0,10.5,2.33,,
J Gardner,58.0,10.5,2.33,,
J Gardner,60.0,7.0,1.91,,
J Gardner,63.0,5.75,1.77,,
J Gardner,64.0,6.25,1.56,,
J Gardner,125.0,7.0,1.46,,
J Gardner,132.0,6.0,1.29,,
J Gardner,136.0,8.83,1.36,inf,2.0
J Gardner,140.0,9.57,1.4,inf,2.0
J Gardner,143.0,9.57,1.4,inf,2.0
J Gardner,145.0,9.25,1.28,inf,2.0
J Gardner,149.0,9.11,1.28,inf,2.0
CM Taylor,40.0,,,19.0,1.9
CM Taylor,42.0,,,49.0,1.96
CM Taylor,50.0,,,65.0,1.86
E Windsor,41.0,,,,
E Windsor,45.0,,,,
E Windsor,51.0,inf,0.4,,
E Windsor,57.0,inf,0.4,,
E Windsor,79.0,inf,0.4,,
E Windsor,83.0,inf,0.4,,
E Windsor,88.0,inf,0.4,,
E Windsor,90.0,inf,0.75,,
E Windsor,127.0,inf,0.75,,
E Windsor,129.0,15.0,0.71,,
E Windsor,134.0,18.0,0.75,,
E Windsor,137.0,18.0,0.75,,
TT Beaumont,41.0,13.0,1.08,,
TT Beaumont,46.0,23.5,0.82,,
TT Beaumont,48.0,29.67,0.96,,
TT Beaumont,54.0,22.25,0.95,,
TT Beaumont,58.0,26.2,1.02,,
TT Beaumont,62.0,23.17,1.03,,
TT Beaumont,68.0,25.43,1.05,,
TT Beaumont,72.0,31.86,1.06,,
TT Beaumont,78.0,29.0,1.06,,
TT Beaumont,80.0,27.89,1.08,,
TT Beaumont,82.0,26.1,1.06,,
TT Beaumont,85.0,25.18,1.09,,
TT Beaumont,127.0,25.25,1.12,,
TT Beaumont,129.0,23.31,1.12,,
TT Beaumont,134.0,25.86,1.16,,
TT Beaumont,137.0,24.8,1.16,,
TT Beaumont,140.0,30.62,1.29,,
TT Beaumont,148.0,31.18,1.3,,
TT Beaumont,150.0,29.44,1.29,,
HL Baker,43.0,,,inf,2.0
HL Baker,47.0,,,19.0,1.27
HL Baker,51.0,1.0,1.0,19.0,1.19
HL Baker,53.0,2.0,0.67,27.0,1.46
HL Baker,78.0,1.0,0.5,25.0,1.32
HL Baker,80.0,3.5,1.17,28.0,1.35
HL Baker,82.0,3.5,1.17,34.67,1.35
HL Baker,85.0,3.5,1.17,36.33,1.33
HL Baker,126.0,3.5,1.0,32.5,1.37
HL Baker,130.0,3.0,0.9,24.83,1.3
HL Baker,134.0,3.0,0.9,21.25,1.26
HL Baker,139.0,3.0,0.9,19.0,1.23
HL Baker,142.0,2.5,0.83,21.4,1.22
HL Baker,145.0,2.5,0.83,23.6,1.21
K Moore,44.0,11.0,0.92,inf,1.1
K Moore,48.0,11.0,0.92,inf,1.22
K Moore,52.0,11.0,0.92,18.5,0.97
K Moore,56.0,11.0,0.92,19.0,1.08
K Moore,61.0,11.0,0.92,21.25,1.16
K Moore,125.0,11.0,0.92,21.25,1.16
K Moore,127.0,11.0,0.92,24.5,1.05
K Moore,128.0,11.0,0.92,30.0,1.06
K Moore,131.0,11.0,0.92,37.75,1.18
K Moore,137.0,5.5,0.85,43.75,1.18
K Moore,142.0,5.5,0.85,39.8,1.18
K Moore,146.0,5.5,0.85,37.5,1.2
E Gray,44.0,,,inf,1.4
E Gray,47.0,4.0,2.0,inf,1.4
E Gray,49.0,4.0,2.0,23.0,1.53
E Gray,65.0,4.0,2.0,33.0,1.32
E Gray,70.0,20.0,1.43,22.5,1.29
E Gray,73.0,20.0,1.43,15.5,1.13
E Gray,79.0,20.0,1.43,18.4,1.23
E Gray,83.0,20.0,1.43,15.14,1.15
E Gray,88.0,20.0,1.43,15.5,1.16
E Gray,90.0,20.0,1.43,15.22,1.17
E Gray,129.0,10.5,1.17,15.89,1.17
E Gray,133.0,10.5,1.17,14.73,1.14
E Gray,135.0,10.5,1.17,14.58,1.15
E Gray,139.0,10.5,1.17,16.75,1.17
E Gray,141.0,7.0,1.11,17.58,1.19
E Gray,146.0,7.0,1.11,19.5,1.24
E Gray,149.0,7.0,1.11,18.92,1.24
GK Davis,45.0,,,inf,1.4
GK Davis,51.0,,,inf,1.4
GK Davis,57.0,,,21.0,1.4
GK Davis,59.0,,,15.0,1.2
GK Davis,67.0,,,15.0,1.2
