match_id,innings,ball_no,batting_team,bowling team,batter,bowler,non_batter,runs,extras,extra_type,total_runs,wicket,how_out,catcher
57,1,7,Trent Rockets,Birmingham Phoenix,RH Priest,EL Arlott,SJ Johnson,0,0,False,0,False,False,False
57,1,8,Trent Rockets,Birmingham Phoenix,RH Priest,EL Arlott,SJ Johnson,0,0,False,0,False,False,False
57,1,9,Trent Rockets,Birmingham Phoenix,RH Priest,EL Arlott,SJ Johnson,0,0,False,0,False,False,False
57,1,10,Trent Rockets,Birmingham Phoenix,RH Priest,EL Arlott,SJ Johnson,1,0,False,1,False,False,False
57,1,11,Trent Rockets,Birmingham Phoenix,RH Priest,KL Gordon,SJ Johnson,4,0,False,4,False,False,False
57,1,12,Trent Rockets,Birmingham Phoenix,RH Priest,KL Gordon,SJ Johnson,0,0,False,0,False,False,False
57,1,13,Trent Rockets,Birmingham Phoenix,RH Priest,KL Gordon,SJ Johnson,0,1,wides,1,False,False,False
57,1,13,Trent Rockets,Birmingham Phoenix,RH Priest,KL Gordon,SJ Johnson,6,0,False,6,False,False,False
57,1,14,Trent Rockets,Birmingham Phoenix,RH Priest,KL Gordon,SJ Johnson,0,1,wides,1,False,False,False
57,1,14,Trent Rockets,Birmingham Phoenix,RH Priest,KL Gordon,SJ Johnson,1,0,False,1,False,False,False
57,1,15,Trent Rockets,Birmingham Phoenix,SJ Johnson,KL Gordon,RH Priest,0,0,False,0,False,False,False
57,1,16,Trent Rockets,Birmingham Phoenix,SJ Johnson,GA Elwiss,RH Priest,0,0,False,0,False,False,False
57,1,17,Trent Rockets,Birmingham Phoenix,SJ Johnson,GA Elwiss,RH Priest,0,2,noballs,2,False,False,False
57,1,17,Trent Rockets,Birmingham Phoenix,SJ Johnson,GA Elwiss,RH Priest,6,0,False,6,False,False,False
57,1,18,Trent Rockets,Birmingham Phoenix,SJ Johnson,GA Elwiss,RH Priest,1,0,False,1,False,False,False
57,1,19,Trent Rockets,Birmingham Phoenix,RH Priest,GA Elwiss,SJ Johnson,4,0,False,4,False,False,False
57,1,20,Trent Rockets,Birmingham Phoenix,RH Priest,GA Elwiss,SJ Johnson,0,0,False,0,True,bowled,False
57,1,21,Trent Rockets,Birmingham Phoenix,SJ Johnson,IECM Wong,NR Sciver,4,0,False,4,False,False,False
57,1,22,Trent Rockets,Birmingham Phoenix,SJ Johnson,IECM Wong,NR Sciver,1,0,False,1,False,False,False
57,1,23,Trent Rockets,Birmingham Phoenix,NR Sciver,IECM Wong,SJ Johnson,0,0,False,0,False,False,False
57,1,24,Trent Rockets,Birmingham Phoenix,NR Sciver,IECM Wong,SJ Johnson,0,0,False,0,False,False,False
57,1,25,Trent Rockets,Birmingham Phoenix,NR Sciver,IECM Wong,SJ Johnson,0,0,False,0,False,False,False
57,1,26,Trent Rockets,Birmingham Phoenix,NR Sciver,AH Maqsood,SJ Johnson,1,0,False,1,False,False,False
57,1,27,Trent Rockets,Birmingham Phoenix,SJ Johnson,AH Maqsood,NR Sciver,1,0,False,1,False,False,False
57,1,28,Trent Rockets,Birmingham Phoenix,NR Sciver,AH Maqsood,SJ Johnson,0,0,False,0,False,False,False
57,1,29,Trent Rockets,Birmingham Phoenix,NR Sciver,AH Maqsood,SJ Johnson,1,0,False,1,False,False,False
57,1,30,Trent Rockets,Birmingham Phoenix,SJ Johnson,AH Maqsood,NR Sciver,1,0,False,1,False,False,False
57,1,31,Trent Rockets,Birmingham Phoenix,SJ Johnson,EA Burns,NR Sciver,1,0,False,1,False,False,False
57,1,32,Trent Rockets,Birmingham Phoenix,NR Sciver,EA Burns,SJ Johnson,0,0,False,0,False,False,False
57,1,33,Trent Rockets,Birmingham Phoenix,NR Sciver,EA Burns,SJ Johnson,4,0,False,4,False,False,False
57,1,34,Trent Rockets,Birmingham Phoenix,NR Sciver,EA Burns,SJ Johnson,1,0,False,1,False,False,False
57,1,35,Trent Rockets,Birmingham Phoenix,SJ Johnson,EA Burns,NR Sciver,0,0,False,0,True,lbw,False
57,1,36,Trent Rockets,Birmingham Phoenix,KH Brunt,KL Gordon,NR Sciver,0,0,False,0,False,False,False
57,1,37,Trent Rockets,Birmingham Phoenix,KH Brunt,KL Gordon,NR Sciver,1,0,False,1,False,False,False
57,1,38,Trent Rockets,Birmingham Phoenix,NR Sciver,KL Gordon,KH Brunt,1,0,False,1,False,False,False
57,1,39,Trent Rockets,Birmingham Phoenix,KH Brunt,KL Gordon,NR Sciver,0,0,False,0,True,bowled,False
57,1,40,Trent Rockets,Birmingham Phoenix,H Graham,KL Gordon,NR Sciver,0,0,False,0,False,False,False
57,1,41,Trent Rockets,Birmingham Phoenix,NR Sciver,EL Arlott,H Graham,1,0,False,1,False,False,False
57,1,42,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,NR Sciver,0,0,False,0,False,False,False
57,1,43,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,NR Sciver,0,0,False,0,False,False,False
57,1,44,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,NR Sciver,1,0,False,1,False,False,False
57,1,45,Trent Rockets,Birmingham Phoenix,NR Sciver,EL Arlott,H Graham,0,0,False,0,False,False,False
57,1,46,Trent Rockets,Birmingham Phoenix,NR Sciver,AH Maqsood,H Graham,1,0,False,1,False,False,False
57,1,47,Trent Rockets,Birmingham Phoenix,H Graham,AH Maqsood,NR Sciver,1,0,False,1,False,False,False
57,1,48,Trent Rockets,Birmingham Phoenix,NR Sciver,AH Maqsood,H Graham,2,0,False,2,False,False,False
57,1,49,Trent Rockets,Birmingham Phoenix,NR Sciver,AH Maqsood,H Graham,0,0,False,0,False,False,False
57,1,50,Trent Rockets,Birmingham Phoenix,NR Sciver,AH Maqsood,H Graham,4,0,False,4,False,False,False
57,1,51,Trent Rockets,Birmingham Phoenix,H Graham,EA Burns,NR Sciver,1,0,False,1,False,False,False
57,1,52,Trent Rockets,Birmingham Phoenix,NR Sciver,EA Burns,H Graham,1,0,False,1,True,run out,False
57,1,53,Trent Rockets,Birmingham Phoenix,H Graham,EA Burns,AJ Freeborn,1,0,False,1,False,False,False
57,1,54,Trent Rockets,Birmingham Phoenix,AJ Freeborn,EA Burns,H Graham,0,0,False,0,False,False,False
57,1,55,Trent Rockets,Birmingham Phoenix,AJ Freeborn,EA Burns,H Graham,4,0,False,4,False,False,False
57,1,56,Trent Rockets,Birmingham Phoenix,AJ Freeborn,GA Elwiss,H Graham,0,0,False,0,False,False,False
57,1,57,Trent Rockets,Birmingham Phoenix,AJ Freeborn,GA Elwiss,H Graham,2,0,False,2,False,False,False
57,1,58,Trent Rockets,Birmingham Phoenix,AJ Freeborn,GA Elwiss,H Graham,1,0,False,1,False,False,False
57,1,59,Trent Rockets,Birmingham Phoenix,H Graham,GA Elwiss,AJ Freeborn,1,0,False,1,False,False,False
57,1,60,Trent Rockets,Birmingham Phoenix,AJ Freeborn,GA Elwiss,H Graham,0,0,False,0,False,False,False
57,1,61,Trent Rockets,Birmingham Phoenix,H Graham,AH Maqsood,AJ Freeborn,1,0,False,1,False,False,False
57,1,62,Trent Rockets,Birmingham Phoenix,AJ Freeborn,AH Maqsood,H Graham,1,0,False,1,False,False,False
57,1,63,Trent Rockets,Birmingham Phoenix,H Graham,AH Maqsood,AJ Freeborn,1,0,False,1,False,False,False
57,1,64,Trent Rockets,Birmingham Phoenix,AJ Freeborn,AH Maqsood,H Graham,1,0,False,1,False,False,False
57,1,65,Trent Rockets,Birmingham Phoenix,H Graham,AH Maqsood,AJ Freeborn,2,0,False,2,False,False,False
57,1,66,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,AJ Freeborn,1,0,False,1,False,False,False
57,1,67,Trent Rockets,Birmingham Phoenix,AJ Freeborn,EL Arlott,H Graham,1,0,False,1,False,False,False
57,1,68,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,AJ Freeborn,4,0,False,4,False,False,False
57,1,69,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,AJ Freeborn,0,0,False,0,False,False,False
57,1,70,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,AJ Freeborn,0,1,wides,1,False,False,False
57,1,70,Trent Rockets,Birmingham Phoenix,H Graham,EL Arlott,AJ Freeborn,2,0,False,2,False,False,False
57,1,71,Trent Rockets,Birmingham Phoenix,AJ Freeborn,EA Burns,H Graham,0,0,False,0,False,False,False
57,1,72,Trent Rockets,Birmingham Phoenix,AJ Freeborn,EA Burns,H Graham,0,0,False,0,False,False,False
57,1,73,Trent Rockets,Birmingham Phoenix,AJ Freeborn,EA Burns,H Graham,0,0,False,0,False,False,False
57,1,74,Trent Rockets,Birmingham Phoenix,AJ Freeborn,EA Burns,H Graham,1,0,False,1,False,False,False
57,1,75,Trent Rockets,Birmingham Phoenix,H Graham,EA Burns,AJ Freeborn,1,0,False,1,False,False,False
57,1,76,Trent Rockets,Birmingham Phoenix,AJ Freeborn,KL Gordon,H Graham,4,0,False,4,False,False,False
57,1,77,Trent Rockets,Birmingham Phoenix,AJ Freeborn,KL Gordon,H Graham,4,0,False,4,False,False,False
57,1,78,Trent Rockets,Birmingham Phoenix,AJ Freeborn,KL Gordon,H Graham,0,0,False,0,False,False,False
57,1,79,Trent Rockets,Birmingham Phoenix,AJ Freeborn,KL Gordon,H Graham,1,0,False,1,False,False,False
57,1,80,Trent Rockets,Birmingham Phoenix,H Graham,KL Gordon,AJ Freeborn,1,0,False,1,False,False,False
57,1,81,Trent Rockets,Birmingham Phoenix,H Graham,AH Maqsood,AJ Freeborn,1,0,False,1,False,False,False
57,1,82,Trent Rockets,Birmingham Phoenix,AJ Freeborn,AH Maqsood,H Graham,2,0,False,2,False,False,False
57,1,83,Trent Rockets,Birmingham Phoenix,AJ Freeborn,AH Maqsood,H Graham,2,0,False,2,False,False,False
57,1,84,Trent Rockets,Birmingham Phoenix,AJ Freeborn,AH Maqsood,H Graham,4,0,False,4,False,False,False
57,1,85,Trent Rockets,Birmingham Phoenix,AJ Freeborn,AH Maqsood,H Graham,1,0,False,1,False,False,False
57,1,86,Trent Rockets,Birmingham Phoenix,H Graham,IECM Wong,AJ Freeborn,0,0,False,0,False,False,False
57,1,87,Trent Rockets,Birmingham Phoenix,H Graham,IECM Wong,AJ Freeborn,4,0,False,4,False,False,False
57,1,88,Trent Rockets,Birmingham Phoenix,H Graham,IECM Wong,AJ Freeborn,2,0,False,2,False,False,False
57,1,89,Trent Rockets,Birmingham Phoenix,H Graham,IECM Wong,AJ Freeborn,1,0,False,1,False,False,False
57,1,90,Trent Rockets,Birmingham Phoenix,AJ Freeborn,IECM Wong,H Graham,1,0,False,1,False,False,False
57,1,91,Trent Rockets,Birmingham Phoenix,AJ Freeborn,KL Gordon,H Graham,0,0,False,0,True,bowled,False
57,1,92,Trent Rockets,Birmingham Phoenix,S Glenn,KL Gordon,H Graham,1,0,False,1,False,False,False
57,1,93,Trent Rockets,Birmingham Phoenix,H Graham,KL Gordon,S Glenn,0,0,False,0,True,caught,IECM Wong
57,1,94,Trent Rockets,Birmingham Phoenix,KE Bryce,KL Gordon,S Glenn,0,0,False,0,False,False,False
57,1,95,Trent Rockets,Birmingham Phoenix,KE Bryce,KL Gordon,S Glenn,0,0,False,0,False,False,False
57,1,96,Trent Rockets,Birmingham Phoenix,KE Bryce,GA Elwiss,S Glenn,1,0,False,1,False,False,False
57,1,97,Trent Rockets,Birmingham Phoenix,S Glenn,GA Elwiss,KE Bryce,1,0,False,1,False,False,False
57,1,98,Trent Rockets,Birmingham Phoenix,KE Bryce,GA Elwiss,S Glenn,0,0,False,0,False,False,False
57,1,99,Trent Rockets,Birmingham Phoenix,KE Bryce,GA Elwiss,S Glenn,4,0,False,4,False,False,False
57,1,100,Trent Rockets,Birmingham Phoenix,KE Bryce,GA Elwiss,S Glenn,1,0,False,1,True,run out,False
57,2,1,Birmingham Phoenix,Trent Rockets,Shafali Verma,KH Brunt,E Jones,0,1,wides,1,False,False,False
57,2,1,Birmingham Phoenix,Trent Rockets,Shafali Verma,KH Brunt,E Jones,1,0,False,1,False,False,False
57,2,2,Birmingham Phoenix,Trent Rockets,E Jones,KH Brunt,Shafali Verma,0,0,False,0,False,False,False
57,2,3,Birmingham Phoenix,Trent Rockets,E Jones,KH Brunt,Shafali Verma,0,0,False,0,False,False,False
57,2,4,Birmingham Phoenix,Trent Rockets,E Jones,KH Brunt,Shafali Verma,1,0,False,1,False,False,False
57,2,5,Birmingham Phoenix,Trent Rockets,Shafali Verma,KH Brunt,E Jones,1,0,False,1,False,False,False
57,2,6,Birmingham Phoenix,Trent Rockets,E Jones,KE Bryce,Shafali Verma,1,0,False,1,False,False,False
57,2,7,Birmingham Phoenix,Trent Rockets,Shafali Verma,KE Bryce,E Jones,4,0,False,4,False,False,False
57,2,8,Birmingham Phoenix,Trent Rockets,Shafali Verma,KE Bryce,E Jones,4,0,False,4,False,False,False
57,2,9,Birmingham Phoenix,Trent Rockets,Shafali Verma,KE Bryce,E Jones,1,0,False,1,False,False,False
57,2,10,Birmingham Phoenix,Trent Rockets,E Jones,KE Bryce,Shafali Verma,1,0,False,1,False,False,False
57,2,11,Birmingham Phoenix,Trent Rockets,E Jones,SJ Johnson,Shafali Verma,0,0,False,0,False,False,False
57,2,12,Birmingham Phoenix,Trent Rockets,E Jones,SJ Johnson,Shafali Verma,0,0,False,0,False,False,False
57,2,13,Birmingham Phoenix,Trent Rockets,E Jones,SJ Johnson,Shafali Verma,1,0,False,1,False,False,False
57,2,14,Birmingham Phoenix,Trent Rockets,Shafali Verma,SJ Johnson,E Jones,1,0,False,1,False,False,False
57,2,15,Birmingham Phoenix,Trent Rockets,E Jones,SJ Johnson,Shafali Verma,1,0,False,1,False,False,False
57,2,16,Birmingham Phoenix,Trent Rockets,Shafali Verma,KH Brunt,E Jones,4,0,False,4,False,False,False
57,2,17,Birmingham Phoenix,Trent Rockets,Shafali Verma,KH Brunt,E Jones,0,0,False,0,False,False,False
57,2,18,Birmingham Phoenix,Trent Rockets,Shafali Verma,KH Brunt,E Jones,0,0,False,0,True,caught,H Graham
57,2,19,Birmingham Phoenix,Trent Rockets,AE Jones,KH Brunt,E Jones,0,1,legbyes,1,False,False,False
57,2,20,Birmingham Phoenix,Trent Rockets,E Jones,KH Brunt,AE Jones,0,0,False,0,False,False,False
57,2,21,Birmingham Phoenix,Trent Rockets,AE Jones,NR Sciver,E Jones,1,0,False,1,False,False,False
57,2,22,Birmingham Phoenix,Trent Rockets,E Jones,NR Sciver,AE Jones,0,0,False,0,False,False,False
57,2,23,Birmingham Phoenix,Trent Rockets,E Jones,NR Sciver,AE Jones,0,4,byes,4,False,False,False
57,2,24,Birmingham Phoenix,Trent Rockets,E Jones,NR Sciver,AE Jones,0,0,False,0,False,False,False
57,2,25,Birmingham Phoenix,Trent Rockets,E Jones,NR Sciver,AE Jones,1,0,False,1,False,False,False
57,2,26,Birmingham Phoenix,Trent Rockets,AE Jones,S Glenn,E Jones,4,0,False,4,False,False,False
57,2,27,Birmingham Phoenix,Trent Rockets,AE Jones,S Glenn,E Jones,1,0,False,1,False,False,False
57,2,28,Birmingham Phoenix,Trent Rockets,E Jones,S Glenn,AE Jones,0,0,False,0,False,False,False
57,2,29,Birmingham Phoenix,Trent Rockets,E Jones,S Glenn,AE Jones,4,0,False,4,False,False,False
57,2,30,Birmingham Phoenix,Trent Rockets,E Jones,S Glenn,AE Jones,1,0,False,1,False,False,False
57,2,31,Birmingham Phoenix,Trent Rockets,E Jones,GK Davis,AE Jones,0,5,wides,5,False,False,False
57,2,31,Birmingham Phoenix,Trent Rockets,E Jones,GK Davis,AE Jones,2,0,False,2,False,False,False
57,2,32,Birmingham Phoenix,Trent Rockets,E Jones,GK Davis,AE Jones,0,1,wides,1,False,False,False
57,2,32,Birmingham Phoenix,Trent Rockets,E Jones,GK Davis,AE Jones,0,0,False,0,True,lbw,False
57,2,33,Birmingham Phoenix,Trent Rockets,KM Mack,GK Davis,AE Jones,1,0,False,1,False,False,False
57,2,34,Birmingham Phoenix,Trent Rockets,AE Jones,GK Davis,KM Mack,1,0,False,1,False,False,False
57,2,35,Birmingham Phoenix,Trent Rockets,KM Mack,GK Davis,AE Jones,0,0,False,0,False,False,False
57,2,36,Birmingham Phoenix,Trent Rockets,KM Mack,GK Davis,AE Jones,0,0,False,0,False,False,False
57,2,37,Birmingham Phoenix,Trent Rockets,KM Mack,GK Davis,AE Jones,1,0,False,1,False,False,False
57,2,38,Birmingham Phoenix,Trent Rockets,AE Jones,GK Davis,KM Mack,1,0,False,1,False,False,False
57,2,39,Birmingham Phoenix,Trent Rockets,KM Mack,GK Davis,AE Jones,1,0,False,1,False,False,False
57,2,40,Birmingham Phoenix,Trent Rockets,AE Jones,GK Davis,KM Mack,1,0,False,1,False,False,False
57,2,41,Birmingham Phoenix,Trent Rockets,AE Jones,SJ Johnson,KM Mack,0,0,False,0,True,caught,S Glenn
57,2,42,Birmingham Phoenix,Trent Rockets,EA Burns,SJ Johnson,KM Mack,1,0,False,1,False,False,False
57,2,43,Birmingham Phoenix,Trent Rockets,KM Mack,SJ Johnson,EA Burns,4,0,False,4,False,False,False
57,2,44,Birmingham Phoenix,Trent Rockets,KM Mack,SJ Johnson,EA Burns,0,0,False,0,True,caught and bowled,SJ Johnson
57,2,45,Birmingham Phoenix,Trent Rockets,GM Davies,SJ Johnson,EA Burns,0,0,False,0,False,False,False
57,2,46,Birmingham Phoenix,Trent Rockets,GM Davies,S Glenn,EA Burns,0,0,False,0,True,caught,RH Priest
57,2,47,Birmingham Phoenix,Trent Rockets,IECM Wong,S Glenn,EA Burns,1,0,False,1,False,False,False
57,2,48,Birmingham Phoenix,Trent Rockets,EA Burns,S Glenn,IECM Wong,0,0,False,0,False,False,False
57,2,49,Birmingham Phoenix,Trent Rockets,EA Burns,S Glenn,IECM Wong,0,0,False,0,False,False,False
57,2,50,Birmingham Phoenix,Trent Rockets,EA Burns,S Glenn,IECM Wong,1,0,False,1,False,False,False
57,2,51,Birmingham Phoenix,Trent Rockets,EA Burns,H Graham,IECM Wong,1,0,False,1,False,False,False
57,2,52,Birmingham Phoenix,Trent Rockets,IECM Wong,H Graham,EA Burns,1,0,False,1,False,False,False
57,2,53,Birmingham Phoenix,Trent Rockets,EA Burns,H Graham,IECM Wong,1,0,False,1,False,False,False
57,2,54,Birmingham Phoenix,Trent Rockets,IECM Wong,H Graham,EA Burns,6,0,False,6,False,False,False
57,2,55,Birmingham Phoenix,Trent Rockets,IECM Wong,H Graham,EA Burns,0,0,False,0,False,False,False
57,2,56,Birmingham Phoenix,Trent Rockets,IECM Wong,KE Bryce,EA Burns,1,0,False,1,False,False,False
57,2,57,Birmingham Phoenix,Trent Rockets,EA Burns,KE Bryce,IECM Wong,1,0,False,1,False,False,False
57,2,58,Birmingham Phoenix,Trent Rockets,IECM Wong,KE Bryce,EA Burns,0,0,False,0,True,caught,AJ Freeborn
57,2,59,Birmingham Phoenix,Trent Rockets,EL Arlott,KE Bryce,EA Burns,0,0,False,0,False,False,False
57,2,60,Birmingham Phoenix,Trent Rockets,EL Arlott,KE Bryce,EA Burns,0,0,False,0,False,False,False
57,2,61,Birmingham Phoenix,Trent Rockets,EA Burns,S Glenn,EL Arlott,0,1,legbyes,1,False,False,False
57,2,62,Birmingham Phoenix,Trent Rockets,EL Arlott,S Glenn,EA Burns,1,0,False,1,False,False,False
57,2,63,Birmingham Phoenix,Trent Rockets,EA Burns,S Glenn,EL Arlott,1,0,False,1,False,False,False
57,2,64,Birmingham Phoenix,Trent Rockets,EL Arlott,S Glenn,EA Burns,4,0,False,4,False,False,False
57,2,65,Birmingham Phoenix,Trent Rockets,EL Arlott,S Glenn,EA Burns,0,0,False,0,False,False,False
57,2,66,Birmingham Phoenix,Trent Rockets,EL Arlott,NR Sciver,EA Burns,1,0,False,1,False,False,False
57,2,67,Birmingham Phoenix,Trent Rockets,EA Burns,NR Sciver,EL Arlott,4,0,False,4,False,False,False
57,2,68,Birmingham Phoenix,Trent Rockets,EA Burns,NR Sciver,EL Arlott,4,0,False,4,False,False,False
57,2,69,Birmingham Phoenix,Trent Rockets,EA Burns,NR Sciver,EL Arlott,2,0,False,2,False,False,False
57,2,70,Birmingham Phoenix,Trent Rockets,EA Burns,NR Sciver,EL Arlott,1,0,False,1,False,False,False
57,2,71,Birmingham Phoenix,Trent Rockets,EA Burns,KH Brunt,EL Arlott,0,0,False,0,False,False,False
57,2,72,Birmingham Phoenix,Trent Rockets,EA Burns,KH Brunt,EL Arlott,0,0,False,0,False,False,False
57,2,73,Birmingham Phoenix,Trent Rockets,EA Burns,KH Brunt,EL Arlott,4,0,False,4,False,False,False
57,2,74,Birmingham Phoenix,Trent Rockets,EA Burns,KH Brunt,EL Arlott,1,0,False,1,False,False,False
57,2,75,Birmingham Phoenix,Trent Rockets,EL Arlott,KH Brunt,EA Burns,1,0,False,1,False,False,False
57,2,76,Birmingham Phoenix,Trent Rockets,EA Burns,H Graham,EL Arlott,1,0,False,1,False,False,False
57,2,77,Birmingham Phoenix,Trent Rockets,EL Arlott,H Graham,EA Burns,1,0,False,1,False,False,False
57,2,78,Birmingham Phoenix,Trent Rockets,EA Burns,H Graham,EL Arlott,4,0,False,4,False,False,False
57,2,79,Birmingham Phoenix,Trent Rockets,EA Burns,H Graham,EL Arlott,2,0,False,2,False,False,False
57,2,80,Birmingham Phoenix,Trent Rockets,EA Burns,H Graham,EL Arlott,0,0,False,0,False,False,False
57,2,81,Birmingham Phoenix,Trent Rockets,EL Arlott,S Glenn,EA Burns,4,0,False,4,False,False,False
57,2,82,Birmingham Phoenix,Trent Rockets,EL Arlott,S Glenn,EA Burns,1,0,False,1,False,False,False
57,2,83,Birmingham Phoenix,Trent Rockets,EA Burns,S Glenn,EL Arlott,1,0,False,1,False,False,False
57,2,84,Birmingham Phoenix,Trent Rockets,EL Arlott,S Glenn,EA Burns,1,0,False,1,False,False,False
57,2,85,Birmingham Phoenix,Trent Rockets,EA Burns,S Glenn,EL Arlott,4,0,False,4,False,False,False
57,2,86,Birmingham Phoenix,Trent Rockets,EA Burns,SJ Johnson,EL Arlott,0,0,False,0,False,False,False
57,2,87,Birmingham Phoenix,Trent Rockets,EA Burns,SJ Johnson,EL Arlott,4,0,False,4,False,False,False
57,2,88,Birmingham Phoenix,Trent Rockets,EA Burns,SJ Johnson,EL Arlott,0,0,False,0,True,caught,E Windsor
57,2,89,Birmingham Phoenix,Trent Rockets,GA Elwiss,SJ Johnson,EL Arlott,0,0,False,0,False,False,False
57,2,90,Birmingham Phoenix,Trent Rockets,GA Elwiss,SJ Johnson,EL Arlott,1,0,False,1,False,False,False
57,2,91,Birmingham Phoenix,Trent Rockets,GA Elwiss,SJ Johnson,EL Arlott,1,0,False,1,False,False,False
57,2,92,Birmingham Phoenix,Trent Rockets,EL Arlott,SJ Johnson,GA Elwiss,0,0,False,0,False,False,False
57,2,93,Birmingham Phoenix,Trent Rockets,EL Arlott,SJ Johnson,GA Elwiss,4,0,False,4,False,False,False
57,2,94,Birmingham Phoenix,Trent Rockets,EL Arlott,SJ Johnson,GA Elwiss,4,0,False,4,False,False,False
58,1,1,London Spirit,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,0,0,False,0,False,False,False
58,1,2,London Spirit,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,0,0,False,0,False,False,False
58,1,3,London Spirit,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,0,0,False,0,False,False,False
58,1,4,London Spirit,Oval Invincibles,ND Dattani,M Kapp,TT Beaumont,1,0,False,1,False,False,False
58,1,5,London Spirit,Oval Invincibles,TT Beaumont,M Kapp,ND Dattani,0,2,noballs,2,False,False,False
58,1,5,London Spirit,Oval Invincibles,TT Beaumont,M Kapp,ND Dattani,1,0,False,1,False,False,False
58,1,6,London Spirit,Oval Invincibles,ND Dattani,S Ismail,TT Beaumont,0,0,False,0,False,False,False
58,1,7,London Spirit,Oval Invincibles,ND Dattani,S Ismail,TT Beaumont,0,0,False,0,True,caught,D van Niekerk
58,1,8,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,1,0,False,1,False,False,False
58,1,9,London Spirit,Oval Invincibles,TT Beaumont,S Ismail,HC Knight,1,0,False,1,False,False,False
58,1,10,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,0,0,False,0,False,False,False
58,1,11,London Spirit,Oval Invincibles,TT Beaumont,NE Farrant,HC Knight,4,0,False,4,False,False,False
58,1,12,London Spirit,Oval Invincibles,TT Beaumont,NE Farrant,HC Knight,1,0,False,1,False,False,False
58,1,13,London Spirit,Oval Invincibles,HC Knight,NE Farrant,TT Beaumont,0,0,False,0,False,False,False
58,1,14,London Spirit,Oval Invincibles,HC Knight,NE Farrant,TT Beaumont,0,0,False,0,False,False,False
58,1,15,London Spirit,Oval Invincibles,HC Knight,NE Farrant,TT Beaumont,0,0,False,0,False,False,False
58,1,16,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,0,0,False,0,False,False,False
58,1,17,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,0,0,False,0,False,False,False
58,1,18,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,1,0,False,1,False,False,False
58,1,19,London Spirit,Oval Invincibles,TT Beaumont,S Ismail,HC Knight,0,0,False,0,False,False,False
58,1,20,London Spirit,Oval Invincibles,TT Beaumont,S Ismail,HC Knight,0,0,False,0,False,False,False
58,1,21,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,0,0,False,0,False,False,False
58,1,22,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,4,0,False,4,False,False,False
58,1,23,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,4,0,False,4,False,False,False
58,1,24,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,2,0,False,2,False,False,False
58,1,25,London Spirit,Oval Invincibles,HC Knight,S Ismail,TT Beaumont,0,0,False,0,False,False,False
58,1,26,London Spirit,Oval Invincibles,HC Knight,M Kapp,TT Beaumont,0,1,wides,1,False,False,False
58,1,26,London Spirit,Oval Invincibles,HC Knight,M Kapp,TT Beaumont,0,0,False,0,False,False,False
58,1,27,London Spirit,Oval Invincibles,HC Knight,M Kapp,TT Beaumont,1,0,False,1,False,False,False
58,1,28,London Spirit,Oval Invincibles,TT Beaumont,M Kapp,HC Knight,0,0,False,0,False,False,False
58,1,29,London Spirit,Oval Invincibles,TT Beaumont,M Kapp,HC Knight,0,1,wides,1,False,False,False
58,1,29,London Spirit,Oval Invincibles,TT Beaumont,M Kapp,HC Knight,1,0,False,1,False,False,False
58,1,30,London Spirit,Oval Invincibles,HC Knight,M Kapp,TT Beaumont,1,0,False,1,False,False,False
58,1,31,London Spirit,Oval Invincibles,HC Knight,D van Niekerk,TT Beaumont,1,0,False,1,False,False,False
58,1,32,London Spirit,Oval Invincibles,TT Beaumont,D van Niekerk,HC Knight,2,0,False,2,False,False,False
58,1,33,London Spirit,Oval Invincibles,TT Beaumont,D van Niekerk,HC Knight,1,0,False,1,False,False,False
58,1,34,London Spirit,Oval Invincibles,HC Knight,D van Niekerk,TT Beaumont,4,0,False,4,False,False,False
58,1,35,London Spirit,Oval Invincibles,HC Knight,D van Niekerk,TT Beaumont,0,0,False,0,False,False,False
58,1,36,London Spirit,Oval Invincibles,HC Knight,MK Villiers,TT Beaumont,4,0,False,4,False,False,False
58,1,37,London Spirit,Oval Invincibles,HC Knight,MK Villiers,TT Beaumont,1,0,False,1,False,False,False
58,1,38,London Spirit,Oval Invincibles,TT Beaumont,MK Villiers,HC Knight,1,0,False,1,False,False,False
